206.1.3.55	PF03133,PF14398	271	1447709	e4wbnF1	4wbn_F	pdb	353	1839856
206.1.3.55	PF03133,PF14398	271	1700077	e5cb4F1	5cb4_F	pdb	356	1839864
206.1.3.55	PF03133,PF14398	271	1942520	e5ezyF1	5ezy_F	pdb	356	1839880
206.1.3.55	PF03133,PF14398	271	1879314	e5fnvF1	5fnv_F	pdb	274	1839841
206.1.3.55	PF03133,PF14398	271	2044981	e5gonF1	5gon_F	pdb	356	1839887
206.1.3.55	PF03133,PF14398	271	2137443	e5h74F1	5h74_F	pdb	356	1839909
206.1.3.55	PF03133,PF14398	271	2140692	e5h7oF1	5h7o_F	pdb	356	1839913
206.1.3.55	PF03133,PF14398	271	1871670	e5iyzF1	5iyz_F	pdb	356	1839839
206.1.3.55	PF03133,PF14398	271	1871684	e5j2tF1	5j2t_F	pdb	357	1839838
206.1.3.55	PF03133,PF14398	271	1871694	e5j2uF1	5j2u_F	pdb	343	1839840
206.1.3.55	PF03133,PF14398	271	1844405	e5jh7F1	5jh7_F	pdb	355	1839871
206.1.3.55	PF03133,PF14398	271	1879584	e5jqgF1	5jqg_F	pdb	273	1839842
206.1.3.55	PF03133,PF14398	271	2121395	e5mf4F1	5mf4_F	pdb	356	1839893
206.1.3.55	PF03133,PF14398	271	2132663	e5ng1F1	5ng1_F	pdb	359	1839907
206.1.3.55	PF03133,PF14398	271	2141178	e5oskF1	5osk_F	pdb	356	1839914
206.1.3.55	PF03133,PF14398	271	2125541	e5ov7F1	5ov7_F	pdb	354	1839896
206.1.3.55	PF03133,PF14398	271	2766966	e5s4nF1	5s4n_F	pdb	360	1380606
206.1.3.55	PF03133,PF14398	271	2766976	e5s4oF1	5s4o_F	pdb	360	1380607
206.1.3.55	PF03133,PF14398	271	2766996	e5s4qF1	5s4q_F	pdb	360	1380608
206.1.3.55	PF03133,PF14398	271	2767006	e5s4rF1	5s4r_F	pdb	360	1380609
206.1.3.55	PF03133,PF14398	271	2767016	e5s4sF1	5s4s_F	pdb	360	1380610
206.1.3.55	PF03133,PF14398	271	2767026	e5s4tF1	5s4t_F	pdb	360	1380611
206.1.3.55	PF03133,PF14398	271	2767036	e5s4uF1	5s4u_F	pdb	360	1380612
206.1.3.55	PF03133,PF14398	271	2767046	e5s4vF1	5s4v_F	pdb	360	1380613
206.1.3.55	PF03133,PF14398	271	2767056	e5s4wF1	5s4w_F	pdb	360	1380614
206.1.3.55	PF03133,PF14398	271	2767066	e5s4xF1	5s4x_F	pdb	361	1380596
206.1.3.55	PF03133,PF14398	271	2767076	e5s4yF1	5s4y_F	pdb	360	1380615
206.1.3.55	PF03133,PF14398	271	2767086	e5s4zF1	5s4z_F	pdb	360	1380616
206.1.3.55	PF03133,PF14398	271	2767106	e5s50F1	5s50_F	pdb	360	1380617
206.1.3.55	PF03133,PF14398	271	2767116	e5s51F1	5s51_F	pdb	360	1380618
206.1.3.55	PF03133,PF14398	271	2767126	e5s52F1	5s52_F	pdb	360	1380619
206.1.3.55	PF03133,PF14398	271	2767136	e5s53F1	5s53_F	pdb	360	1380620
206.1.3.55	PF03133,PF14398	271	2767155	e5s55F1	5s55_F	pdb	360	1380621
206.1.3.55	PF03133,PF14398	271	2767165	e5s56F1	5s56_F	pdb	360	1380622
206.1.3.55	PF03133,PF14398	271	2767175	e5s57F1	5s57_F	pdb	361	1380597
206.1.3.55	PF03133,PF14398	271	2767185	e5s58F1	5s58_F	pdb	361	1380598
206.1.3.55	PF03133,PF14398	271	2767195	e5s59F1	5s59_F	pdb	360	1380623
206.1.3.55	PF03133,PF14398	271	2767205	e5s5aF1	5s5a_F	pdb	360	1380624
206.1.3.55	PF03133,PF14398	271	2767215	e5s5bF1	5s5b_F	pdb	360	1380625
206.1.3.55	PF03133,PF14398	271	2767225	e5s5cF1	5s5c_F	pdb	360	1380626
206.1.3.55	PF03133,PF14398	271	2767235	e5s5dF1	5s5d_F	pdb	360	1380627
206.1.3.55	PF03133,PF14398	271	2767245	e5s5eF1	5s5e_F	pdb	360	1380628
206.1.3.55	PF03133,PF14398	271	2767255	e5s5fF1	5s5f_F	pdb	360	1380629
206.1.3.55	PF03133,PF14398	271	2767265	e5s5gF1	5s5g_F	pdb	360	1380603
206.1.3.55	PF03133,PF14398	271	2767275	e5s5hF1	5s5h_F	pdb	360	1380630
206.1.3.55	PF03133,PF14398	271	2767285	e5s5iF1	5s5i_F	pdb	360	1380631
206.1.3.55	PF03133,PF14398	271	2767295	e5s5jF1	5s5j_F	pdb	360	1380632
206.1.3.55	PF03133,PF14398	271	2767305	e5s5kF1	5s5k_F	pdb	360	1380633
206.1.3.55	PF03133,PF14398	271	2767315	e5s5lF1	5s5l_F	pdb	360	1380634
206.1.3.55	PF03133,PF14398	271	2767325	e5s5mF1	5s5m_F	pdb	360	1380635
206.1.3.55	PF03133,PF14398	271	2767335	e5s5nF1	5s5n_F	pdb	360	1380636
206.1.3.55	PF03133,PF14398	271	2767345	e5s5oF1	5s5o_F	pdb	360	1380637
206.1.3.55	PF03133,PF14398	271	2767355	e5s5pF1	5s5p_F	pdb	360	1380638
206.1.3.55	PF03133,PF14398	271	2767365	e5s5qF1	5s5q_F	pdb	360	1380639
206.1.3.55	PF03133,PF14398	271	2767375	e5s5rF1	5s5r_F	pdb	360	1380640
206.1.3.55	PF03133,PF14398	271	2767385	e5s5sF1	5s5s_F	pdb	360	1380641
206.1.3.55	PF03133,PF14398	271	2767395	e5s5tF1	5s5t_F	pdb	360	1380642
206.1.3.55	PF03133,PF14398	271	2767405	e5s5uF1	5s5u_F	pdb	360	1380643
206.1.3.55	PF03133,PF14398	271	2767415	e5s5vF1	5s5v_F	pdb	360	1380644
206.1.3.55	PF03133,PF14398	271	2767425	e5s5wF1	5s5w_F	pdb	360	1380645
206.1.3.55	PF03133,PF14398	271	2767435	e5s5xF1	5s5x_F	pdb	360	1380646
206.1.3.55	PF03133,PF14398	271	2767445	e5s5yF1	5s5y_F	pdb	360	1380647
206.1.3.55	PF03133,PF14398	271	2767455	e5s5zF1	5s5z_F	pdb	361	1380599
206.1.3.55	PF03133,PF14398	271	2767465	e5s60F1	5s60_F	pdb	361	1380600
206.1.3.55	PF03133,PF14398	271	2767475	e5s61F1	5s61_F	pdb	360	1380648
206.1.3.55	PF03133,PF14398	271	2767485	e5s62F1	5s62_F	pdb	360	1380649
206.1.3.55	PF03133,PF14398	271	2767495	e5s63F1	5s63_F	pdb	360	1380650
206.1.3.55	PF03133,PF14398	271	2767505	e5s64F1	5s64_F	pdb	360	1380651
206.1.3.55	PF03133,PF14398	271	2767515	e5s65F1	5s65_F	pdb	360	1380652
206.1.3.55	PF03133,PF14398	271	2767523	e5s66F1	5s66_F	pdb	356	1380604
206.1.3.55	PF03133,PF14398	271	2767533	e5s67F1	5s67_F	pdb	360	1380653
206.1.3.55	PF03133,PF14398	271	2860188	e5sb3F2	5sb3_F	pdb		2384744
206.1.3.55	PF03133,PF14398	271	2860198	e5sb4F1	5sb4_F	pdb		2384748
206.1.3.55	PF03133,PF14398	271	2860208	e5sb5F1	5sb5_F	pdb		2384749
206.1.3.55	PF03133,PF14398	271	2860218	e5sb6F1	5sb6_F	pdb		2384746
206.1.3.55	PF03133,PF14398	271	2860228	e5sb7F1	5sb7_F	pdb		2384745
206.1.3.55	PF03133,PF14398	271	2821869	e5sb8F1	5sb8_F	pdb	361	2243040
206.1.3.55	PF03133,PF14398	271	2821870	e5sbaF1	5sba_F	pdb	358	2243045
206.1.3.55	PF03133,PF14398	271	2821871	e5sbbF1	5sbb_F	pdb	358	2243046
206.1.3.55	PF03133,PF14398	271	2821872	e5sbcF1	5sbc_F	pdb	358	2243047
206.1.3.55	PF03133,PF14398	271	2821873	e5sbdF1	5sbd_F	pdb	358	2243048
206.1.3.55	PF03133,PF14398	271	2811747	e5sbeF1	5sbe_F	pdb	360	2243035
206.1.3.55	PF03133,PF14398	271	2129783	e5xi7F2	5xi7_F	pdb	273	1839899
206.1.3.55	PF03133,PF14398	271	2319314	e5xiwF1	5xiw_F	pdb	356	1839900
206.1.3.55	PF03133,PF14398	271	2389056	e5xkeF1	5xke_F	pdb	358	1839923
206.1.3.55	PF03133,PF14398	271	2323446	e5xkfF1	5xkf_F	pdb	358	1839902
206.1.3.55	PF03133,PF14398	271	2323456	e5xkgF1	5xkg_F	pdb	358	1839903
206.1.3.55	PF03133,PF14398	271	2388476	e5xkhF1	5xkh_F	pdb	358	1839921
206.1.3.55	PF03133,PF14398	271	2137788	e5xlzF1	5xlz_F	pdb	356	1839910
206.1.3.55	PF03133,PF14398	271	2133260	e5xp3F1	5xp3_F	pdb	356	1839908
206.1.3.55	PF03133,PF14398	271	2323504	e5yl2F1	5yl2_F	pdb	358	1839904
206.1.3.55	PF03133,PF14398	271	2138739	e5yl4F2	5yl4_F	pdb	273	1839911
206.1.3.55	PF03133,PF14398	271	2171671	e5yljF1	5ylj_F	pdb	356	1839918
206.1.3.55	PF03133,PF14398	271	2320478	e5ylsF1	5yls_F	pdb	358	1839901
206.1.3.55	PF03133,PF14398	271	2409702	e5yz3F1	5yz3_F	pdb	358	1839928
206.1.3.55	PF03133,PF14398	271	2439879	e5z4pF1	5z4p_F	pdb	356	1839931
206.1.3.55	PF03133,PF14398	271	2441955	e5z4uF1	5z4u_F	pdb	279	1839932
206.1.3.55	PF03133,PF14398	271	2526370	e6agkF1	6agk_F	pdb	279	1839945
206.1.3.55	PF03133,PF14398	271	2388879	e6br1F1	6br1_F	pdb	356	1839922
206.1.3.55	PF03133,PF14398	271	2396392	e6brfF1	6brf_F	pdb	356	1839925
206.1.3.55	PF03133,PF14398	271	2396410	e6bryF1	6bry_F	pdb	356	1839926
206.1.3.55	PF03133,PF14398	271	2396428	e6bs2F1	6bs2_F	pdb	356	1839927
206.1.3.55	PF03133,PF14398	271	2392323	e6d88F1	6d88_F	pdb	356	1839924
206.1.3.55	PF03133,PF14398	271	2526410	e6eg5F1	6eg5_F	pdb	362	1839944
206.1.3.55	PF03133,PF14398	271	2515086	e6o61F1	6o61_F	pdb	355	1839942
206.1.3.55	PF03133,PF14398	271	2516983	e6qqnF1	6qqn_F	pdb	357	1839943
206.1.3.55	PF03133,PF14398	271	2466963	e6qtnF1	6qtn_F	pdb	358	1839936
206.1.3.55	PF03133,PF14398	271	4286279	P0CAZ0_nD3	P0CAZ0_F1	afdb	380	3897207
206.1.3.55	PF03133,PF14398	271	2722555	e7dadF1	7dad_F	pdb	362	2145822
206.1.3.55	PF03133,PF14398	271	2728790	e7daeF1	7dae_F	pdb	297	2145832
206.1.3.55	PF03133,PF14398	271	2728799	e7dafF1	7daf_F	pdb	362	2145834
206.1.3.55	PF03133,PF14398	271	2809390	e7db9F1	7db9_F	pdb	362	2243036
206.1.3.55	PF03133,PF14398	271	2819900	e7dbaF1	7dba_F	pdb	362	2243043
206.1.3.55	PF03133,PF14398	271	2819901	e7dbbF1	7dbb_F	pdb	362	2243044
206.1.3.55	PF03133,PF14398	271	2819902	e7dbcF1	7dbc_F	pdb	357	2243053
206.1.3.55	PF03133,PF14398	271	2809393	e7dbdF1	7dbd_F	pdb	358	2243039
206.1.3.55	PF03133,PF14398	271	2832020	e7e4pF1	7e4p_F	pdb	358	2243055
206.1.3.55	PF03133,PF14398	271	2832231	e7e4yF1	7e4y_F	pdb	358	2243056
206.1.3.55	PF03133,PF14398	271	2844974	e7emjF1	7emj_F	pdb		2384739
206.1.3.55	PF03133,PF14398	271	2845004	e7en3F1	7en3_F	pdb		2384742
206.1.3.55	PF03133,PF14398	271	3005761	e7vmgF1	7vmg_F	pdb		2384759
206.1.3.55	PF03133,PF14398	271	3005771	e7vmjF1	7vmj_F	pdb		2384760
206.1.3.55	PF03133,PF14398	271	3005781	e7vmkF1	7vmk_F	pdb		2384755
206.1.3.55	PF03133,PF14398	271	3038771	e7xr1F1	7xr1_F	pdb		2384768
206.1.3.55	PF03133,PF14398	271	2979089	e8a0lF1	8a0l_F	pdb		2384761
206.1.3.55	PF03133,PF14398	271	2981071	e8ahmF1	8ahm_F	pdb		2384763
206.1.3.55	PF03133,PF14398	271	2969424	e8asnI1	8asn_I	pdb		2384754
206.1.3.55	PF03133,PF14398	271	3061041	e8b7cF1	8b7c_F	pdb		2384772
206.1.3.55	PF03133,PF14398	271	3023722	e8bdeF1	8bde_F	pdb		2384771
206.1.3.55	PF03133,PF14398	271	3023732	e8bdfF1	8bdf_F	pdb		2384769
206.1.3.55	PF03133,PF14398	271	3023742	e8bdgF1	8bdg_F	pdb		2384770
206.1.3.55	PF03133,PF14398	271	2984397	e8c0fF1	8c0f_F	pdb		2384764
206.1.3.55	PF03133,PF14398	271	3872017	A4Q9F3_F1_nD2	A4Q9F3_F1	afdb	320	2765304
206.1.3.55	PF03133,PF14398	271	3772032	Q5XI57_F1_nD2	Q5XI57_F1	afdb	325	2877315
206.1.3.55	PF03133,PF14398	271	5125934	e7zywF1	7zyw_F	pdb	356	4982506
206.1.3.55	PF03133,PF14398	271	5130504	e8cldF1	8cld_F	pdb	356	4987076
206.1.3.55	PF03133,PF14398	271	5142822	e8huhF1	8huh_F	pdb	356	4999394
206.1.3.55	PF03133,PF14398	271	4901792	e9h31F1	9h31_F	pdb		4505998
206.1.3.55	PF03133,PF14398	271	4901791	e9h32F1	9h32_F	pdb		4505997
206.1.3.55	PF03133,PF14398	271	4901793	e9h33F1	9h33_F	pdb		4505999
206.1.3.55	PF03133,PF14398	271	4901794	e9h34F1	9h34_F	pdb		4506000
206.1.3.55	PF03133,PF14398	271	4888051	e9k7eF1	9k7e_F	pdb	326	4492257
206.1.3.55	PF03133,PF14398	271	4901796	e9kblF1	9kbl_F	pdb		4506002
206.1.3.55	PF03133,PF14398	271	4901795	e9kbnF1	9kbn_F	pdb		4506001
206.1.3.55	PF03133,PF14398	271	5175171	e8r67F1	8r67_F	pdb	356	5031743
206.1.3.55	PF03133,PF14398	271	5175288	e8r6oF1	8r6o_F	pdb	356	5031860
206.1.3.55	PF03133,PF14398	271	2756734	e5s54F1	5s54_F	pdb	333	1380585
206.1.3.55	PF03133,PF14398	271	5178201	e8rivF1	8riv_F	pdb	356	5034773
206.1.3.55	PF03133,PF14398	271	5178210	e8riwF1	8riw_F	pdb	356	5034782
206.1.3.55	PF03133,PF14398	271	2756733	e5s4lF1	5s4l_F	pdb	360	1380588
206.1.3.55	PF03133,PF14398	271	2766956	e5s4mF1	5s4m_F	pdb	360	1380605
206.1.3.55	PF03133,PF14398	271	2766986	e5s4pF1	5s4p_F	pdb	360	1380602
206.1.3.55	PF03133,PF14398	271	2758959	e7au5F1	7au5_F	pdb	359	1380593
206.1.3.55	PF03133,PF14398	271	2756408	e7cdaF1	7cda_F	pdb	362	1380587
206.1.3.55	PF03133,PF14398	271	2759913	e7cldF1	7cld_F	pdb	359	1380594
206.1.3.55	PF03133,PF14398	271	2760394	e7dp8F1	7dp8_F	pdb	359	1380595
206.1.3.55	PF03133,PF14398	271	2760596	e7e4zF1	7e4z_F	pdb	362	1380601
206.1.3.55	PF03133,PF14398	271	2759723	e7ce6F1	7ce6_F	pdb	358	1380654
206.1.3.55	PF03133,PF14398	271	2759733	e7ce8F1	7ce8_F	pdb	358	1380655
206.1.3.55	PF03133,PF14398	271	2759782	e7cekF1	7cek_F	pdb	358	1380656
206.1.3.55	PF03133,PF14398	271	2760576	e7e4qF1	7e4q_F	pdb	358	1380657
206.1.3.55	PF03133,PF14398	271	1286624	e4o2aF1	4o2a_F	pdb	355	1839852
206.1.3.55	PF03133,PF14398	271	1309415	e4o2bF1	4o2b_F	pdb	356	1839848
206.1.3.55	PF03133,PF14398	271	1146701	e4o4hF1	4o4h_F	pdb	359	1839844
206.1.3.55	PF03133,PF14398	271	1557112	e4yj2F1	4yj2_F	pdb	320	1839858
206.1.3.55	PF03133,PF14398	271	1867676	e4zhqF1	4zhq_F	pdb	358	1839874
206.1.3.55	PF03133,PF14398	271	1867686	e4zi7F1	4zi7_F	pdb	358	1839875
206.1.3.55	PF03133,PF14398	271	1867984	e4zolF1	4zol_F	pdb	358	1839876
206.1.3.55	PF03133,PF14398	271	1866129	e5bmvF1	5bmv_F	pdb	358	1839872
206.1.3.55	PF03133,PF14398	271	1700046	e5c8yF1	5c8y_F	pdb	356	1839861
206.1.3.55	PF03133,PF14398	271	1700056	e5ca0F1	5ca0_F	pdb	356	1839862
206.1.3.55	PF03133,PF14398	271	1700066	e5ca1F1	5ca1_F	pdb	356	1839863
206.1.3.55	PF03133,PF14398	271	1841644	e5jvdF1	5jvd_F	pdb	355	1839870
206.1.3.55	PF03133,PF14398	271	1936086	e5kx5F1	5kx5_F	pdb	356	1839879
206.1.3.55	PF03133,PF14398	271	1867315	e5la6F1	5la6_F	pdb	358	1839873
206.1.3.55	PF03133,PF14398	271	1887195	e5lp6F1	5lp6_F	pdb	356	1839877
206.1.3.55	PF03133,PF14398	271	2034025	e5lxtF1	5lxt_F	pdb	356	1839885
206.1.3.55	PF03133,PF14398	271	1953100	e5lyjF1	5lyj_F	pdb	292	1839881
206.1.3.55	PF03133,PF14398	271	2032154	e5m7eF1	5m7e_F	pdb	356	1839882
206.1.3.55	PF03133,PF14398	271	2032164	e5m7gF1	5m7g_F	pdb	356	1839883
206.1.3.55	PF03133,PF14398	271	2045338	e5m8dF2	5m8d_F	pdb	292	1839886
206.1.3.55	PF03133,PF14398	271	2032174	e5m8gF1	5m8g_F	pdb	356	1839884
206.1.3.55	PF03133,PF14398	271	2087239	e5njhF1	5njh_F	pdb	358	1839888
206.1.3.55	PF03133,PF14398	271	2331986	e6fiiF1	6fii_F	pdb	357	1839919
206.1.3.55	PF03133,PF14398	271	2760586	e7e4rF1	7e4r_F	pdb	358	1380658
206.1.3.55	PF03133,PF14398	271	2121373	e5lxsF1	5lxs_F	pdb	358	1839892
206.1.3.55	PF03133,PF14398	271	2132653	e5nfzF1	5nfz_F	pdb	355	1839906
206.1.3.55	PF03133,PF14398	271	2154368	e5xafF1	5xaf_F	pdb	356	1839915
206.1.3.55	PF03133,PF14398	271	2141661	e5xagF1	5xag_F	pdb	356	1839912
206.1.3.55	PF03133,PF14398	271	2129760	e5xhcF1	5xhc_F	pdb	273	1839897
206.1.3.55	PF03133,PF14398	271	2129771	e5xi5F1	5xi5_F	pdb	273	1839898
206.1.3.55	PF03133,PF14398	271	2331994	e6fjfF1	6fjf_F	pdb	357	1839920
206.1.3.55	PF03133,PF14398	271	2330696	e6fjmF1	6fjm_F	pdb	358	1839905
206.1.3.55	PF03133,PF14398	271	2167837	e6fkjF1	6fkj_F	pdb	356	1839916
206.1.3.55	PF03133,PF14398	271	2169899	e6fklF1	6fkl_F	pdb	356	1839917
206.1.3.55	PF03133,PF14398	271	2426658	e6gj4F1	6gj4_F	pdb	357	1839929
206.1.3.55	PF03133,PF14398	271	2453141	e6hx8F1	6hx8_F	pdb	358	1839933
206.1.3.55	PF03133,PF14398	271	2458439	e6i5cF1	6i5c_F	pdb	354	1839934
206.1.3.55	PF03133,PF14398	271	2459891	e6jcjF1	6jcj_F	pdb	279	1839935
206.1.3.55	PF03133,PF14398	271	2535090	e6k9vF1	6k9v_F	pdb	358	1839946
206.1.3.55	PF03133,PF14398	271	2546474	e6knzF1	6knz_F	pdb	358	1839947
206.1.3.55	PF03133,PF14398	271	2552810	e6n47F1	6n47_F	pdb	363	1839948
206.1.3.55	PF03133,PF14398	271	2625019	e6pc4F1	6pc4_F	pdb	356	1839951
206.1.3.55	PF03133,PF14398	271	2583054	e6s9eF1	6s9e_F	pdb	355	1839950
206.1.3.55	PF03133,PF14398	271	2634400	e6sesF1	6ses_F	pdb	357	1839952
206.1.3.55	PF03133,PF14398	271	2644291	e6kppF1	6kpp_F	pdb	348	1839953
206.1.3.55	PF03133,PF14398	271	2709467	e6lsmF1	6lsm_F	pdb	362	2103612
206.1.3.55	PF03133,PF14398	271	2709477	e6lsnF1	6lsn_F	pdb	362	2103613
206.1.3.55	PF03133,PF14398	271	2819332	e6x1cF1	6x1c_F	pdb	355	2243054
206.1.3.55	PF03133,PF14398	271	2819333	e6x1eF1	6x1e_F	pdb	357	2243051
206.1.3.55	PF03133,PF14398	271	2819334	e6x1fF1	6x1f_F	pdb	357	2243052
206.1.3.55	PF03133,PF14398	271	2736480	e6y4mF1	6y4m_F	pdb	295	2145833
206.1.3.55	PF03133,PF14398	271	2722794	e6y4nF1	6y4n_F	pdb	361	2145823
206.1.3.55	PF03133,PF14398	271	2642761	e6y6dF1	6y6d_F	pdb	356	1839954
206.1.3.55	PF03133,PF14398	271	2816428	e7cnmF1	7cnm_F	pdb	362	2243042
206.1.3.55	PF03133,PF14398	271	2816429	e7cnnF1	7cnn_F	pdb	362	2243041
206.1.3.55	PF03133,PF14398	271	2816430	e7cnoG1	7cno_G	pdb	357	2243049
206.1.3.55	PF03133,PF14398	271	2845373	e7excF1	7exc_F	pdb		2384743
206.1.3.55	PF03133,PF14398	271	2665748	e7jfrF1	7jfr_F	pdb	358	1839956
206.1.3.55	PF03133,PF14398	271	2812730	e7l05F1	7l05_F	pdb	362	2243038
206.1.3.55	PF03133,PF14398	271	2817678	e7lz7F1	7lz7_F	pdb	357	2243050
206.1.3.55	PF03133,PF14398	271	2849786	e7ognF1	7ogn_F	pdb		2384750
206.1.3.55	PF03133,PF14398	271	2899123	e7z2nF1	7z2n_F	pdb		2384741
206.1.3.55	PF03133,PF14398	271	2899133	e7z2pF1	7z2p_F	pdb		2384740
206.1.3.55	PF03133,PF14398	271	2875270	e7z7dF1	7z7d_F	pdb		2384747
206.1.3.55	PF03133,PF14398	271	2966468	e8asnF1	8asn_F	pdb		2384752
206.1.3.55	PF03133,PF14398	271	2966469	e8asnG1	8asn_G	pdb		2384751
206.1.3.55	PF03133,PF14398	271	2969423	e8asnH1	8asn_H	pdb		2384753
206.1.3.55	PF03133,PF14398	271	3068097	e8b7aF1	8b7a_F	pdb		2384737
206.1.3.55	PF03133,PF14398	271	3068106	e8b7bF1	8b7b_F	pdb		2384738
206.1.3.55	PF03133,PF14398	271	3038739	e7xqxF1	7xqx_F	pdb		2384765
206.1.3.55	PF03133,PF14398	271	3038749	e7xqyF1	7xqy_F	pdb		2384766
206.1.3.55	PF03133,PF14398	271	3038761	e7xr0F1	7xr0_F	pdb		2384767
206.1.3.55	PF03133,PF14398	271	2987511	e8diqF1	8diq_F	pdb		2384762
206.1.3.55	PF03133,PF14398	271	3558664	Q8NG68_F1_nD1	Q8NG68_F1	afdb	375	2590131
206.1.3.55	PF03133,PF14398	271	3498223	A0A3Q0KRB5_F1_nD1	A0A3Q0KRB5_F1	afdb	400	2907353
206.1.3.55	PF03133,PF14398	271	3862018	P38585_F1_nD1	P38585_F1	afdb	375	2763277
206.1.3.55	PF03133,PF14398	271	3758773	Q9QXJ0_F1_nD1	Q9QXJ0_F1	afdb	375	2858716
206.1.3.55	PF03133,PF14398	271	4026212	C0H4D8_F1_nD1	C0H4D8_F1	afdb	400	3386816
206.1.3.55	PF03133,PF14398	271	4028466	Q8IJU8_F1_nD2	Q8IJU8_F1	afdb	335	3390258
206.1.3.55	PF03133,PF14398	271	4524313	Q23K29_nD8	Q23K29_F1	afdb	360	4135367
206.1.3.55	PF03133,PF14398	271	3530631	Q6ZVT0_F1_nD2	Q6ZVT0_F1	afdb	315	2555887
206.1.3.55	PF03133,PF14398	271	5241280	e8yrkF1	8yrk_F	pdb	356	5097852
206.1.3.55	PF03133,PF14398	271	5245217	e8zb8F1	8zb8_F	pdb	356	5101789
206.1.3.55	PF03133,PF14398	271	2123005	e5jcbF1	5jcb_F	pdb	355	1839895
206.1.3.55	PF03133,PF14398	271	2123442	e5xltF1	5xlt_F	pdb	356	1839894
206.1.3.55	PF03133,PF14398	271	2488270	e5zxhF2	5zxh_F	pdb	279	1839938
206.1.3.55	PF03133,PF14398	271	2512873	e6nngF1	6nng_F	pdb	359	1839939
206.1.3.55	PF03133,PF14398	271	2515066	e6o5mF1	6o5m_F	pdb	355	1839941
206.1.3.55	PF03133,PF14398	271	2515076	e6o5nF1	6o5n_F	pdb	356	1839940
206.1.3.55	PF03133,PF14398	271	5286538	e9fydF1	9fyd_F	pdb	356	5143110
206.1.3.55	PF03133,PF14398	271	5292345	e9gmyF1	9gmy_F	pdb	356	5148917
206.1.3.55	PF03133,PF14398	271	5292385	e9gnuF1	9gnu_F	pdb	356	5148957
206.1.3.55	PF03133,PF14398	271	5299772	e9im5F1	9im5_F	pdb	356	5156344
206.1.3.55	PF03133,PF14398	271	5299854	e9imoF1	9imo_F	pdb	356	5156426
206.1.3.55	PF03133,PF14398	271	5307310	e9lnlF1	9lnl_F	pdb	356	5163882
206.1.3.55	PF03133,PF14398	271	5307321	e9lnvF1	9lnv_F	pdb	356	5163893
206.1.3.55	PF03133,PF14398	271	5307331	e9lnwF1	9lnw_F	pdb	356	5163903
206.1.3.55	PF03133,PF14398	271	5307341	e9lnxF1	9lnx_F	pdb	356	5163913
206.1.3.55	PF03133,PF14398	271	5330639	e9u6dF1	9u6d_F	pdb	356	5187211
206.1.3.55	PF03133,PF14398	271	4217046	Q4R7H0_nD2	Q4R7H0_F1	afdb	290	3827955
206.1.3.55	PF03133,PF14398	271	1199764	e4i4tF3	4i4t_F	pdb	356	1839845
206.1.3.55	PF03133,PF14398	271	867051	e4i50F1	4i50_F	pdb	345	1839843
206.1.3.55	PF03133,PF14398	271	1414069	e4i55F1	4i55_F	pdb	356	1839857
206.1.3.55	PF03133,PF14398	271	1199765	e4ihjF2	4ihj_F	pdb	356	1839846
206.1.3.55	PF03133,PF14398	271	1283658	e4o4iF1	4o4i_F	pdb	356	1839847
206.1.3.55	PF03133,PF14398	271	1148062	e4o4jF1	4o4j_F	pdb	298	1839850
206.1.3.55	PF03133,PF14398	271	1148063	e4o4lF1	4o4l_F	pdb	359	1839851
2004.1.1.682	PF00004,PF00009	44	5091770	e5jpqa1	5jpq_a	pdb	182	4948342
2004.1.1.682	PF00004,PF00009	44	5096454	e6ke6RJ1	6ke6_RJ	pdb	182	4953026
2004.1.1.682	PF00004,PF00009	44	5096738	e6lqpRJ1	6lqp_RJ	pdb	182	4953310
2004.1.1.682	PF00004,PF00009	44	5096758	e6lqqRJ1	6lqq_RJ	pdb	182	4953330
2004.1.1.682	PF00004,PF00009	44	5096772	e6lqrRJ1	6lqr_RJ	pdb	182	4953344
2004.1.1.682	PF00004,PF00009	44	5096787	e6lqsRJ1	6lqs_RJ	pdb	182	4953359
2004.1.1.682	PF00004,PF00009	44	5096799	e6lqtRJ1	6lqt_RJ	pdb	182	4953371
2004.1.1.682	PF00004,PF00009	44	5096817	e6lquRJ1	6lqu_RJ	pdb	182	4953389
2004.1.1.682	PF00004,PF00009	44	5096831	e6lqvRJ1	6lqv_RJ	pdb	182	4953403
2004.1.1.682	PF00004,PF00009	44	5102897	e6zqaCL1	6zqa_CL	pdb	182	4959469
2004.1.1.682	PF00004,PF00009	44	5102912	e6zqbCL1	6zqb_CL	pdb	182	4959484
2004.1.1.682	PF00004,PF00009	44	5102930	e6zqcCL1	6zqc_CL	pdb	182	4959502
2004.1.1.682	PF00004,PF00009	44	5102948	e6zqdCL1	6zqd_CL	pdb	182	4959520
2004.1.1.682	PF00004,PF00009	44	5102969	e6zqeCL1	6zqe_CL	pdb	182	4959541
2004.1.1.682	PF00004,PF00009	44	5102983	e6zqfCL1	6zqf_CL	pdb	182	4959555
2004.1.1.682	PF00004,PF00009	44	5102995	e6zqgCL1	6zqg_CL	pdb	182	4959567
2004.1.1.682	PF00004,PF00009	44	4790954	e5wlcSI01	5wlc_SI	pdb	182	4397062
2004.1.1.682	PF00004,PF00009	44	2060428	e5wykB13	5wyk_B1	pdb	182	1937808
