109.4.1.3572	PF00515,PF07721,PF13181,PF13374,PF13414,PF13424,PF13432,PF14559	4560	e1w3bA1	1202927	A:1-388	109.4.1.5	t	manual
109.4.1.3579	PF08389,PF18773,PF18806,PF24139	1758348	e3zkvA1	1054087	A:54-76,A:99-967	109.4.1.113	t	provisional
109.7.1.25	PF01535	3428374	Q6ZLD6_F1_nD3	419954	611-725		t	provisional
11.1.1.1023	PF00917	3221682	A0A5S9MN87_F1_nD5	166261	566-685		t	provisional
11.1.1.1057	PF00207,PF01835,PF07703,PF17789,PF17790	3753073	P01026_F1_nD2	295798	26-225,351-670,756-825	11.1.1.403	t	provisional
11.1.1.1188	PF11016	3825031	A0A219HZL6_F1_nD2	137348	146-265		t	provisional
11.1.1.1195	PF03160,PF16184	3494631	A0A5K4FEI4_F1_nD10	163190	1536-1545,1576-1605,1651-1710,2216-2340	11.1.1.551	t	provisional
11.1.1.1218	PF00041,PF01344,PF13854	3879896	F1Q750_F1_nD1	220397	6-400,1581-1655	11.1.1.544	t	provisional
11.1.1.1291	PF20775	4480160	Q06247_nD2	329016	81-135,161-270		f	provisional
11.1.1.1361	PF11141,PF19346	3971194	Q9HT93_F1_nD3	474948	226-345	11.1.1.420	t	provisional
11.1.1.850	PF28354	3902508	F1R501_F1_nD3	223319	551-640	11.1.1.415	t	provisional
11.1.1.860	PF19699	3882607	A0A2R8QL11_F1_nD3	140900	246-795,841-865	10.1.1.68	t	provisional
11.1.1.861	PF05031,PF10049	1125473	e4ij2F1	1009428	F:2-140	11.1.1.72	t	manual
11.1.1.864	PF04571,PF08235	3465075	Q6L4Z4_F1_nD1	414743	26-90,826-870		t	provisional
11.1.1.877	PF00207,PF01835,PF07703,PF17789	3774377	Q03626_F1_nD2	328177	31-225,346-630,661-800	11.1.1.382	t	provisional
11.1.1.886	PF28679	3778736	A0A0G2JW79_F1_nD1	31671	31-120	11.1.1.417	t	provisional
11.1.1.888	PF00041,PF01682	3584829	A0A3P7E9E0_F1_nD5	147053	371-564	11.1.1.437	t	provisional
11.1.1.927	PF29951	3842059	A0A2R8VKG2_F1_nD3	142207	1301-1425	11.1.1.789	t	provisional
11.1.1.931	PF31191	2592160	e6ppoU1	922882	U:12-119		t	provisional
11.1.1.951	PF00207,PF07703,PF17789	3777702	Q63041_F1_nD3	408326	31-125,346-630,661-715,746-805	11.1.1.406	t	provisional
1.1.1.30	PF30863	3421072	A0A0P0VKJ5_F1_nD5	64587	496-610	1.1.1.17	t	provisional
11.1.4.130	PF07210	3950412	Q9CBC7_F1_nD1	467286	21-95		t	provisional
11.2.1.113	PF14924,PF22576	3405939	Q8IRH9_F1_nD1	444156	26-140,186-220	11.2.1.38	t	provisional
11.2.1.77	PF08165	3764996	A0A0G2K7B6_F1_nD5	32750	701-820		t	provisional
1134.1.2.19	PF24994	3336273	I1M2Z2_F1_nD2	246859	171-455	1134.1.2.2	t	provisional
1.1.5.73	PF00089,PF03761	3213899	P91484_F1_nD1	324296	31-315	1.1.5.49	t	provisional
12.1.1.114	PF10102	3603232	Q58865_F1_nD2	396575	226-325		t	provisional
1.2.1.4	PF00915,PF08435	1693513	e1ihmA2	1140368	A:229-277,A:407-520	1.2.1.2	t	manual
12.3.1.50	PF28395	4886069	Q2U5P7_nD1	1486842	21-340		f	provisional
130.1.1.33	PF23359	184739	e2kngA1	1195918	A:1-55	130.1.1.9	t	manual
139.2.1.18	PF02335,PF13435,PF14522	2576201	e6i5bA2	1055631	A:231-496	139.2.1.2	t	manual
145.1.1.68	PF08268	3831253	Q9SD60_F1_nD1	489195	31-360		t	provisional
148.1.3.208	PF25408	4885911	Q2IBF7_nD6	1479926	1276-1370,1396-1430		f	provisional
150.1.1.100	PF24357	3265748	Q54P13_F1_nD1	385809	1-190	150.1.1.21	t	provisional
150.1.1.103	PF04305	3817447	Q9LZ73_F1_nD1	483254	6-285		t	provisional
150.1.1.104	PF24874	4002117	A0A158Q5L0_F1_nD10	89678	711-750,1401-1420,1456-1565,1881-1935	4207.1.1.22	t	provisional
150.1.1.105	PF13329	3634113	C1H2H7_F1_nD5	201524	1956-2145	150.1.1.33	t	provisional
150.1.1.122	PF14997	3768875	D3ZMR5_F1_nD1	210292	6-245		t	provisional
150.1.2.21	PF04305	3678595	A0A1D6MFX8_F1_nD4	126270	621-915		t	provisional
150.5.1.119	PF11040	3704953	Q4CXA6_F1_nD4	367181	1461-1525,1546-1600,1646-1765	150.5.1.32	t	provisional
150.5.1.76	PF06533	3467691	A0A0P0VY08_F1_nD1	65187	6-90		t	provisional
150.8.1.5	PF18879	4473372	P9WJE1_nD1	326060	1-180,206-235		f	provisional
159.1.1.5	PF31221	2322931	e5n0pA3	916159	A:254-385		t	provisional
170.1.1.22	PF30901	2797118	e7lgaA1	686991	A:9-93	170.1.1.3	t	provisional
170.1.1.30	PF14223,PF14244	3295851	A0A0R0ELD9_F1_nD1	71928	26-110	170.1.1.8	t	provisional
174.1.1.53	PF07681	4638641	P0AD47_nD1	299636	11-130		f	provisional
174.1.1.58	PF14780	3816910	Q56Y76_F1_nD1	391712	1-170,196-215		t	provisional
187.1.1.14	PF12800,PF12838	1390914	e3cf4A4	930405	A:407-486	187.1.1.2	t	provisional
192.1.1.47	PF04859	3643501	K7TWQ5_F1_nD2	275964	66-130		t	provisional
192.15.1.46	PF25147	4393970	Q54HG9_nD4	383987	571-680		f	provisional
192.18.1.12	PF12159	3650916	B4FAA5_F1_nD1	181771	61-165		t	provisional
192.24.1.6	PF05645,PF08221,PF22536	3630104	A0A044V8V3_F1_nD3	7568	81-165,296-590	192.24.1.5	t	provisional
192.29.1.167	PF12794	3975330	Q8ZRA5_F1_nD6	456421	456-465,496-820		t	provisional
192.29.1.191	PF12552	3650079	K7VCK5_F1_nD1	277425	156-280		t	provisional
192.29.1.232	PF16533	3469983	A0A5K4F914_F1_nD4	161880	226-255,391-475		t	provisional
192.29.1.270	PF04178	3825907	Q2HIG7_F1_nD1	350654	86-225		t	provisional
192.29.1.298	PF30778	2967092	e8a3kUNK1	986184	UNK:4-134		t	provisional
192.7.1.29	PF12621,PF14703	3181675	U7PIY3_F1_nD4	506149	256-290,576-625,1196-1250	192.7.1.16	t	provisional
192.8.1.14	PF15619	3869592	Q80ST9_F1_nD2	427903	156-250		f	provisional
192.8.1.372	PF23203,PF25764	3388565	Q9VKW4_F1_nD2	497364	546-755,781-945	192.8.1.248	t	provisional
192.8.1.394	PF12795	3947112	A0A0H3GLB4_F1_nD1	34652	26-240		t	provisional
192.8.1.420	PF14988	3778270	F1LTT6_F1_nD1	218972	16-85,106-185,221-295		t	provisional
192.8.1.423	PF12180	3776016	G3V7R6_F1_nD1	228205	26-115,141-175,201-320		t	provisional
192.8.1.449	PF24034	3602448	Q58651_F1_nD2	396059	271-469	192.8.1.130	t	provisional
192.8.1.450	PF12537	3237896	Q17912_F1_nD3	340399	146-315,426-460		t	provisional
192.8.1.476	PF05617	3831508	Q9SJ23_F1_nD1	489773	31-110		t	provisional
2002.1.1.269	PF13653,PF31089	1240413	e3rlgA2	832585	A:24-301	2002.1.1.175	t	provisional
2002.1.1.301	PF09081	8818	e1gcyA2	901930	A:1-357	2002.1.1.5	t	manual
2002.1.1.413	PF22617	4886542	Q3SHE7_nD2	1499985	326-380		f	provisional
2003.1.1.155	PF02737,PF03807	184980	e2x58A2	953708	A:298-481	2003.1.1.36	t	manual
2003.1.11.7	PF02826	4886087	B0KGD9_nD2	1317382	91-260		f	provisional
2003.1.1.192	PF20629	4006212	P39829_F1_nD3	311562	96-135,181-205,276-520	2003.1.1.89	t	provisional
2003.1.1.210	PF01370,PF07993,PF08338	3663186	A0A1D6HQF5_F1_nD1	117244	21-55,86-370	2003.1.1.27	t	provisional
2003.1.1.291	PF22660	4886526	B0KRH6_nD1	1317686	6-110		f	provisional
2003.1.2.103	PF07156,PF13450	3616040	A0A044TD92_F1_nD1	4367	11-455	2003.1.2.34	t	provisional
2003.1.2.120	PF12831,PF13450	3187402	U7Q5I9_F1_nD1	513230	11-250,321-460	2003.1.2.41	t	provisional
2003.1.2.59	PF01134,PF13450	4885952	Q3SRR6_nD1	1500352	1-170,326-470		f	provisional
2003.1.2.63	PF00732,PF05199,PF13450	9224	e1kdgA2	891787	A:6-303,A:485-546	2003.1.2.3	t	manual
2003.1.2.69	PF13450,PF13738	9280	e1w4xA1	860863	A:10-154,A:390-542	2003.1.2.29	t	manual
2003.1.5.200	PF06859,PF13649	1278961	e3g07A2	1019694	A:34-90,A:142-288	2003.1.5.58	t	provisional
2003.1.5.368	PF01135,PF12589,PF13649	3201008	C0P138_F1_nD1	196753	1-280	2003.1.5.104	t	provisional
2003.1.9.8	PF00899,PF16191	1870442	e3cmmA1	1062846	A:3-165,A:252-275,A:348-396	2003.1.9.1	t	manual
2004.1.1.415	PF00004,PF05496	9774	e1iqpA3	796588	A:2-169	2004.1.1.1	t	manual
2004.1.1.418	PF00493,PF01078	2132493	e5bk472	1092620	7:384-643	2004.1.1.46	t	provisional
2004.1.1.424	PF01078,PF07724,PF07728	4886486	A4W7A9_nD2	1272482	66-315		f	provisional
2004.1.1.427	PF07999,PF20445	3704662	Q4CRR5_F1_nD13	365574	921-1170	2004.1.1.246	t	provisional
2004.1.1.432	PF00004,PF03215	3583537	A0A3P7DR85_F1_nD1	144384	66-300	2004.1.1.337	t	provisional
2004.1.1.437	PF10609,PF13614	375982	e3kb1B1	766046	B:4-254	2004.1.1.175	t	provisional
2004.1.1.457	PF00271,PF16203	234135	e4ernA1	737560	A:9-237	2004.1.1.210	t	provisional
2004.1.1.462	PF23569	9749	e1qvrC4	1064515	C:149-271,C:291-330	2004.1.1.1	t	manual
2004.1.1.463	PF00225,PF16183,PF16796	2420114	e6a1zA1	664006	A:4-388	2004.1.1.27	t	provisional
2004.1.1.465	PF09140,PF13614	143810	e2xitA1	802368	A:2-278	2004.1.1.167	t	provisional
2004.1.1.474	PF00350,PF01926	9605	e1wf3A2	1078317	A:3-180	2004.1.1.73	t	manual
2004.1.1.485	PF00270,PF06733	1105357	e2vsfA2	852923	A:5-207,A:347-388	2004.1.1.145	t	provisional
2004.1.1.500	PF07728,PF12774	1117696	e3vkhA3	1037615	A:870-1050	2004.1.1.156	t	manual
2004.1.1.507	PF00270,PF00271,PF19833	3964459	Q5FAB0_F1_nD3	401535	171-670		t	provisional
2004.1.1.514	PF13476,PF13555,PF13558	1779584	e5dnyB1	1140156	B:1-157,B:238-371	2004.1.1.198	t	manual
2004.1.1.528	PF00176,PF00271,PF06465,PF11496	3812750	F4JTF6_F1_nD4	226295	446-800	2004.1.1.291	t	provisional
2004.1.1.535	PF06862,PF22916	3600560	A4HVY4_F1_nD2	171104	31-55,366-420,446-465,486-560,671-1070	2004.1.1.240	t	provisional
2004.1.1.552	PF02534,PF12696	3280179	K0EV34_F1_nD2	258438	101-575	2004.1.1.286	t	provisional
2004.1.1.560	PF13871,PF13872	3412769	Q9V453_F1_nD1	494964	711-1150,1276-1475,1501-1570		t	provisional
2004.1.1.602	PF00176,PF00271,PF11496,PF14619	2116453	e5x0yO2	1232931	O:339-558,O:583-586,O:612-684	2004.1.1.25	t	provisional
2004.1.1.731	PF05876,PF20454	3980729	Q8ZMZ3_F1_nD1	455291	26-240,291-365	2004.1.1.275	t	provisional
2004.1.1.761	PF22740	4885915	B0K7T0_nD2	1317074	161-280		f	provisional
2004.1.1.923	PF22042	4886574	A4WEY3_nD6	1272864	566-690		f	provisional
2004.5.1.16	PF09804,PF14831	3175840	P36090_F1_nD2	310040	211-385,431-505	2004.5.1.6	t	provisional
2005.1.1.91	PF13603	4886124	Q3SL86_nD1	1500135	196-340		f	provisional
2006.1.4.32	PF00752,PF12247	3740632	Q9UTN2_F1_nD1	494630	1-255,341-380	2006.1.4.19	t	provisional
2007.12.1.5	PF07691	4886474	Q2U9M7_nD2	1486892	381-535		f	provisional
2007.1.3.42	PF29921	2491385	e5wlpA1	1155021	A:21-145		t	provisional
2007.15.1.11	PF13281	2041636	e5ulmA1	538799	A:7-287	109.4.1.193	t	manual
2007.15.1.9	PF13281,PF20309	3559955	O95382_F1_nD1	294801	41-230		t	provisional
2007.1.7.7	PF24621	4886429	Q088S6_nD2	1449864	171-358		f	provisional
2007.2.3.21	PF00102,PF22784	10114	e2shpA3	827830	A:219-525	2007.2.3.1	t	manual
2007.2.5.3	PF00581,PF12368	3423043	Q2QNJ3_F1_nD2	351343	141-340	2007.2.5.2	t	provisional
2007.6.1.17	PF01380,PF22645	4885869	A7GD48_nD1	1293007	1-225		f	provisional
2008.1.1.156	PF29906	4223715	Q5VXU9_nD3	405840	871-1030		f	provisional
2008.1.1.203	PF00580,PF13245,PF13361	4885968	Q1JCJ8_nD1	1469207	6-975		f	provisional
2011.1.1.23	PF07687	4886215	A7GR91_nD2	1293425	211-320		f	provisional
205.1.1.39	PF00037,PF14697	2573473	e5odcA3	1200325	A:571-654	205.1.1.15	t	provisional
205.1.1.42	PF00037,PF12837,PF12838	5478	e3c8yA3	552982	A:127-209	205.1.1.16	t	manual
205.1.1.71	PF12838,PF13247	1107951	e1h0hB2	721332	B:1-71,B:137-214	205.1.1.17	t	manual
205.1.1.81	PF00037,PF04068,PF12838	1167701	e3j15B8	846816	B:1-77	205.1.1.7	t	provisional
206.1.1.226	PF06276,PF11575	4199525	P39405_nD1	311456	26-260		f	provisional
206.1.1.74	PF00069,PF07714	3671474	A0A1X7YG27_F1_nD1	137179	51-383	206.1.1.59	t	provisional
206.1.1.88	PF02958,PF07914	3520924	A0A077Z471_F1_nD4	11319	761-1125,1161-1390,1411-1844	206.1.1.44	t	provisional
206.1.1.97	PF03109,PF06176	4111346	P27240_nD1	306658	1-230		f	provisional
207.1.1.130	PF00560,PF13306,PF13855	7192	e1oznA1	712979	A:1-284	207.1.1.24	t	manual
207.1.1.131	PF00560,PF08263,PF13855,PF23598	3341551	A0A0R0GIF6_F1_nD1	75229	71-770	207.1.1.76	t	provisional
207.1.1.132	PF00560,PF13516,PF13855	3302627	I1NHU2_F1_nD2	253376	261-740	207.1.1.63	t	provisional
207.1.1.135	PF00560,PF08263,PF23598	1406783	e4q3gB1	616678	B:3-220	207.1.1.3	t	provisional
207.1.1.137	PF00560,PF12799,PF13855	3990384	A0A0N4U9Q2_F1_nD1	57123	1-500	207.1.1.45	t	provisional
207.1.1.140	PF00560,PF01462,PF13855	7194	e1xkuA1	624918	A:22-326	207.1.1.24	t	manual
207.1.1.142	PF00560,PF12799,PF13516,PF13855	1030869	e1h6tA3	827631	A:48-210	207.1.1.20	t	manual
207.1.1.148	PF00560,PF12799,PF14580	4478398	Q15435_nD1	339471	56-355		f	provisional
207.1.1.149	PF12799,PF14580	3481383	A0A3Q0KKP4_F1_nD3	154417	1-235,631-1125,1146-1390,1461-1545	207.1.1.91	t	provisional
207.1.1.151	PF00560,PF08263,PF12799,PF13855	2141472	e5y9wB1	865546	B:1-216	207.1.1.13	t	provisional
207.1.1.163	PF00560,PF08263,PF13516,PF13855,PF23598	3295711	A0A0R0G173_F1_nD1	74309	1-838	207.1.1.57	t	provisional
207.1.1.164	PF00560,PF01462,PF01463,PF13855	7193	e1w8aA1	723990	A:1-192	207.1.1.11	t	manual
207.1.1.167	PF00560,PF08263,PF12799,PF23598	3369990	I1N8B7_F1_nD1	252095	6-400	207.1.1.75	t	provisional
207.1.1.172	PF08387,PF24758	3450762	Q7F0P3_F1_nD2	422655	96-460	207.1.1.77	t	provisional
207.1.1.179	PF00560,PF12799,PF13306,PF13516,PF13855	1255183	e2z62A4	1153369	A:1-276	207.1.1.15	t	provisional
207.1.1.187	PF12799,PF13855,PF14580	3528379	Q8IUZ0_F1_nD1	444330	46-375	207.1.1.88	t	provisional
207.1.1.189	PF00560,PF12799,PF13516,PF14580	3628024	A0A044V984_F1_nD1	7654	101-145,216-510	207.1.1.89	t	provisional
207.1.1.193	PF00560,PF08263,PF12799,PF13855,PF23598	3665969	B4FI01_F1_nD1	182436	1-320	207.1.1.40	t	provisional
207.1.1.197	PF00560,PF14580	7198	e1dceA3	1210118	A:444-567	207.1.1.29	t	manual
207.1.1.200	PF01462,PF12369,PF13306	1284444	e4mqwX1	799058	X:3-279,X:319-341	207.1.1.17	t	provisional
207.1.1.237	PF00560,PF13306,PF13855,PF23598	4579952	Q8R5M3_nD1	449989	26-465,516-560		f	provisional
207.1.1.243	PF24864	3686677	A0A1C1D165_F1_nD1	108952	66-280	207.1.1.44	t	provisional
207.1.1.283	PF00560,PF01462,PF13855,PF16920	3556549	Q16288_F1_nD1	339789	31-205	207.1.1.49	t	provisional
207.1.1.317	PF14580,PF20919	3303926	I1LEG9_F1_nD1	243657	1-205,346-390	207.1.1.93	t	provisional
207.1.1.332	PF12468,PF12799,PF13516,PF13855	1759149	e4cilA2	918754	A:7-207	207.1.1.19	t	provisional
207.2.1.70	PF05048,PF13229	2849216	e7o17A1	612901	A:28-430	207.2.1.13	t	provisional
207.2.1.80	PF05342,PF07581	3987210	Q59947_F1_nD4	396926	796-1095	207.2.1.42	t	provisional
207.2.1.83	PF03077	3838480	O25331_F1_nD2	285328	36-535		t	provisional
207.4.1.5	PF05287,PF13885	3571723	P59991_F1_nD1	320007	1-145	207.4.1.4	t	provisional
207.6.1.26	PF21824	3531139	Q8N307_F1_nD1	447353	176-400	207.6.1.11	t	provisional
207.9.1.6	PF00805,PF13599	3249938	Q55EY9_F1_nD2	390718	131-340	207.9.1.3	t	provisional
208.2.1.12	PF21526	4152117	P9WIF3_nD2	325895	116-475,491-515		f	provisional
2.1.1.225	PF30388	3701262	Q4CQP2_F1_nD3	365262	681-810	2.1.1.212	t	provisional
2.1.1.250	PF30827	3362433	K7L8G1_F1_nD3	268192	296-420	2.1.1.149	t	provisional
2.1.1.262	PF31148	168820	e2k14A1	532512	A:1-84		t	provisional
2.1.1.315	PF17244,PF17245,PF17246	3357873	K7L3K2_F1_nD2	267646	36-245,386-675	2.1.1.124	t	provisional
213.1.1.75	PF02388,PF13480	11106	e1lrzA3	975675	A:166-244,A:310-412	213.1.1.7	t	manual
219.1.1.117	PF30660	2491409	e6hv6A2	667519	A:178-366	219.1.1.21	t	provisional
219.1.1.163	PF31135	2625578	e6winA1	1153515	A:1-140		t	provisional
220.1.1.167	PF29707	3855031	D4AFX7_F1_nD2	213921	111-220	220.1.1.80	t	provisional
220.1.1.187	PF25037	3426886	A0A0P0VIW0_F1_nD3	64463	266-425	220.1.1.117	t	provisional
221.1.1.198	PF11055	3785666	A0A1D8PC56_F1_nD2	132220	16-115,231-265,301-370	221.1.1.98	t	provisional
221.1.1.208	PF00614	3296798	A0A0R0LEX6_F1_nD1	82613	6-38,63-100	221.1.1.158	t	provisional
221.1.1.209	PF01926,PF08438	3601745	A4I8D6_F1_nD3	174800	456-520,551-955		t	provisional
223.1.1.103	PF17151,PF30448	4008916	P76330_F1_nD1	322523	26-385	223.1.1.67	t	provisional
223.1.1.117	PF30418	2491423	e6dgaA1	1156906	A:1-95		t	provisional
223.1.1.156	PF17154	4010374	P37649_F1_nD2	310569	36-155		t	provisional
223.1.1.98	PF30670	3500172	A0A3Q0KM99_F1_nD4	154837	26-80,546-675,766-965,1163-1190,1331-1370	223.1.1.71	t	provisional
223.2.1.46	PF14636,PF14637	3921891	B8A4V9_F1_nD1	187485	41-65,106-150,306-385	223.2.1.30	t	provisional
229.1.1.10	PF29595	3615546	Q57YE8_F1_nD2	393741	221-290,336-360	229.1.1.5	t	provisional
230.3.1.3	PF25025	4886682	Q4USR1_nD1	1511866	1-50		f	provisional
234.3.1.6	PF12033,PF18812	3839094	O34410_F1_nD2	286240	71-250	234.3.1.5	t	provisional
241.9.1.2	PF18899	3164368	P44169_F1_nD2	313680	191-300		t	provisional
243.1.1.109	PF17354,PF20839	3216011	O44775_F1_nD1	287661	36-330	243.1.1.46	t	provisional
243.1.1.77	PF29518	3963115	X8F2F3_F1_nD1	516015	86-230	243.1.1.73	t	provisional
244.4.1.3	PF00374,PF27537	6738	e1ublL5	655715	L:1-41,L:494-534	244.4.1.2	t	manual
246.2.1.22	PF00149,PF06874	3590176	A0A132Z5D2_F1_nD3	86388	31-60,181-600	246.2.1.14	t	provisional
247.1.1.40	PF07522,PF23023	2579494	e6tt5AAA1	976171	AAA:4-362	247.1.1.9	t	provisional
2484.1.1.202	PF00665,PF13333	3587928	A0A4U3ZUY4_F1_nD5	157032	266-445	2484.1.1.127	t	provisional
2484.1.1.211	PF01385,PF07282	3953828	I6Y263_F1_nD2	253949	216-410		t	provisional
2484.1.1.212	PF17917	3935951	A0A0K0EK66_F1_nD6	50224	761-885		t	provisional
2484.1.1.231	PF03050,PF13817	3986558	Q328A0_F1_nD4	353260	236-330,421-505	2484.1.1.121	t	provisional
2484.1.1.233	PF06918	3236742	P91440_F1_nD3	324269	191-455,776-820		t	provisional
2484.1.1.248	PF20454	3979705	Q8ZQ96_F1_nD2	456067	396-655		t	provisional
2484.1.1.302	PF07282	4210651	Q58161_nD2	394593	66-260		f	provisional
2484.1.1.315	PF21787,PF21788,PF21789	3570901	Q9H5L6_F1_nD3	473874	251-450,481-645	2484.1.1.173	t	provisional
2485.3.1.18	PF25209	3977985	Q8ZQG9_F1_nD3	456138	381-728	2485.3.1.15	t	provisional
2486.1.1.14	PF00574,PF01343	149006	e3rstA1	914998	A:1-236	2486.1.1.5	t	provisional
2486.1.1.22	PF01972,PF25145	4089356	Q58890_nD1	396601	36-275		f	provisional
2498.1.1.147	PF25448	3388388	Q0P9Y5_F1_nD2	334493	6-20,46-60,91-605	2498.1.1.67	t	provisional
274.1.1.51	PF27121	3943050	A0A0H3GSM5_F1_nD1	36512	11-185	274.1.1.28	t	provisional
283.2.1.10	PF29514	3513463	A0A077ZHG9_F1_nD7	15598	1081-1210	283.2.1.6	t	provisional
292.2.1.15	PF29923	2136730	e5xynC1	1189476	C:1-150		t	provisional
296.1.1.3	PF26540	1180600	e3noyA4	738948	A:270-358	296.1.1.2	t	provisional
300.1.1.16	PF00614,PF13091	3830114	P58766_F1_nD2	319774	181-815	300.1.1.13	t	provisional
300.1.1.17	PF13091,PF13918	3791796	A0A0K0JPB3_F1_nD2	53963	266-455	300.1.1.11	t	provisional
304.156.1.4	PF11016	3444368	Q6YZK5_F1_nD2	418606	141-270		t	provisional
304.28.1.25	PF14214,PF23343	3658501	A0A1D6HZA5_F1_nD2	117768	216-245,543-685,712-780	304.28.1.10	t	provisional
304.7.1.25	PF11823	4135575	P0DN74_nD1	301409	1-80		f	provisional
304.9.1.112	PF07292,PF23085	3753958	F1LQS0_F1_nD2	218814	116-210	304.9.1.44	t	provisional
304.9.1.139	PF00076,PF16368	3532878	Q9BZB8_F1_nD2	465881	271-290,416-510	304.9.1.60	t	provisional
304.9.1.79	PF28976	3797378	A0A0J9YAP5_F1_nD3	41332	466-605	304.9.1.41	t	provisional
304.9.1.87	PF30891	2491505	e6ffyA6	984782	A:845-908,A:918-952		t	provisional
305.1.1.8	PF01000	4886343	Q2IXN6_nD1	1480385	56-175		f	provisional
306.6.1.2	PF02119	4511962	Q32EU0_nD2	355126	21-30,181-245		f	provisional
307.1.1.11	PF31190	1497958	e2mxzA1	1112282	A:1-137		t	provisional
3071.1.1.7	PF30637	2475125	e6rbkC4	807771	C:182-353		t	provisional
309.1.1.16	PF00675,PF05193,PF08367,PF22516	3365352	A0A0R4J2L6_F1_nD1	84861	81-1078	309.1.1.13	t	provisional
312.1.1.21	PF01087,PF16269	3272015	Q54SD6_F1_nD1	386739	11-200	312.1.1.15	t	provisional
314.1.1.43	PF02938	4885763	C0RI89_nD3	1376119	296-425		f	provisional
316.2.1.3	PF11459,PF17194	3948813	A0A0H3GQB5_F1_nD2	35776	61-250	316.2.1.2	t	provisional
3236.2.1.10	PF05684	3674572	C0PFG7_F1_nD1	197617	76-435		t	provisional
3236.2.1.8	PF06826	3980613	Q8ZQK4_F1_nD2	456177	11-200,381-560		t	provisional
3236.2.1.9	PF04172	3424397	Q7XBT7_F1_nD1	425328	26-445		t	provisional
3246.1.1.7	PF25379	3628244	A0A044SLU3_F1_nD5	3165	591-685	3246.1.1.6	t	provisional
325.1.7.44	PF03790,PF03791	3360137	K7KTF9_F1_nD1	266511	131-220		t	provisional
325.1.7.55	PF00364,PF25984	2137466	e5nenA1	818685	A:41-76,A:270-306	325.1.7.10	t	provisional
327.11.2.48	PF23771	3949582	Q9CD02_F1_nD1	467785	1-235	604.5.1.5	t	provisional
327.11.2.86	PF26594	1277253	e2cy1A2	528369	A:75-144	327.11.2.2	t	provisional
327.1.1.8	PF14214	3677499	A0A1D6P2I2_F1_nD2	129507	631-720,781-805		t	provisional
327.16.1.10	PF29189	2702007	e7cikA2	676058	A:18-74	327.16.1.2	t	provisional
327.16.1.18	PF11823	4528550	Q60327_nD1	407264	26-95		f	provisional
3289.1.1.11	PF14744,PF14745,PF14746	3716595	Q4DZI5_F1_nD2	378053	11-960,1031-1125	3289.1.1.6	t	provisional
3289.1.1.14	PF14744,PF14746	3239820	Q9NA99_F1_nD2	485035	71-490,511-875,906-935,996-1145	3289.1.1.9	t	provisional
3291.1.1.129	PF15967	4618994	Q9VDV3_nD1	495953	316-340,346-440		f	provisional
3355.1.1.29	PF03600,PF07158	3988675	Q8DNB1_F1_nD1	438068	1-435	3355.1.1.10	t	provisional
3407.1.1.4	PF08156,PF21572	2049683	e5wyj3E1	893773	3E:3-18,3E:38-154	3407.1.1.1	t	provisional
3488.1.1.3	PF30670	1914574	e5gjvF2	722098	F:485-629		t	provisional
3562.1.1.11	PF13962	3442375	Q5Z6J6_F1_nD3	406696	351-485,521-640,806-835	3562.1.1.5	t	provisional
3567.1.1.131	PF09771	3471338	A0A5K4EAJ5_F1_nD1	157531	26-140		t	provisional
3567.1.1.88	PF13962	3442778	A0A0P0WVE2_F1_nD3	67303	331-355,391-545		t	provisional
3567.1.1.99	PF07782,PF26039	3393497	Q8IRH3_F1_nD4	444153	151-220,381-425,476-515,561-605	3567.1.1.30	t	provisional
3598.1.1.4	PF29164	4508982	Q9WX62_nD2	1602751	226-375	3598.1.1.2	t	provisional
3615.1.1.38	PF05633	3646445	B4FC10_F1_nD1	181980	31-300,381-435		t	provisional
3615.1.1.54	PF12263	3836944	Q9SHU7_F1_nD2	489556	121-180,201-280		t	provisional
3718.1.1.13	PF03790,PF03791	3653949	A0A1D6L2Y9_F1_nD1	123575	76-155		t	provisional
3735.1.1.9	PF05593,PF20148	4150297	Q9I0F4_nD1	477374	41-545		f	provisional
3749.1.1.5	PF25983	1322546	e4d10J3	842726	J:407-447		t	provisional
375.1.1.295	PF11682,PF25165	3984750	Q328Q3_F1_nD1	353379	1-125	375.1.1.91	t	provisional
375.1.1.304	PF13603	4886707	Q72AR5_nD2	1551716	206-400		f	provisional
3755.3.1.103	PF09787	3867129	Q9QYE6_F1_nD1	488214	1-25,221-450		f	provisional
3755.3.1.348	PF10146	3582569	A0A3P7DN76_F1_nD1	144023	1-115,226-355	3755.3.1.134	t	provisional
3755.3.1.481	PF30554	3179118	U7PLB4_F1_nD2	506862	86-220	3755.3.1.354	t	provisional
3755.3.1.495	PF30391	3886253	A0A2R8QHE1_F1_nD3	140594	671-920	3755.3.1.125	t	provisional
3755.3.1.504	PF15397	4334905	Q9NUD7_nD1	486044	96-270		f	provisional
3755.3.1.520	PF14662	3746547	D3ZPX3_F1_nD2	210547	196-390		t	provisional
3755.3.1.524	PF01594	4395343	P0AFS5_nD2	299965	11-90,136-340		f	provisional
3755.3.1.575	PF03087	3375240	K7LP86_F1_nD1	270011	26-175,236-269	3755.3.1.122	t	provisional
3755.4.1.67	PF19584	3423350	B9G8M8_F1_nD1	188488	1-145		t	provisional
