632.22.1.198	PF00474	4975000	EPP00015663_nD3	EPP00015663	epp	121-220	f	t
529.1.1.5	PF17869	3555915	P23352_F1_nD1	P23352_F1	afdb	41-125	f	t
616.1.1.31	PF01062	3574147	A0A3P7F545_F1_nD1	A0A3P7F545_F1	afdb	1-150	f	t
601.33.1.22	PF04375	3965562	Q5F9N3_F1_nD3	Q5F9N3_F1	afdb	146-210,356-385	f	t
3922.1.1.177	PF00038	3777199	D3ZM91_F1_nD1	D3ZM91_F1	afdb	156-445	f	t
304.12.1.16	PF02518	4985258	EPP00016191_nD4	EPP00016191	epp	471-570	f	t
325.1.7.42	PF01160	3905319	F1R4H8_F1_nD1	F1R4H8_F1	afdb	21-75	f	t
145.1.1.48	PF24467	4003951	A0A158Q5K2_F1_nD1	A0A158Q5K2_F1	afdb	131-445,476-520	f	t
2003.1.3.78	PF16901	4943707	A0A9Y1BJU7_F1_nD1	A0A9Y1BJU7_F1	afdb	1-95,161-240,336-400	f	t
622.4.1.58	PF26756	3264174	Q54G43_F1_nD1	Q54G43_F1	afdb	1-80	f	t
101.1.11.129	PF00992	3559343	P19429_F1_nD2	P19429_F1	afdb	81-130	f	t
3567.1.1.122	PF03114	4000107	A0A0N4UIZ1_F1_nD1	A0A0N4UIZ1_F1	afdb	1-160	f	t
220.1.1.292	PF29807	3178277	P38835_F1_nD1	P38835_F1	afdb	126-195,226-310,713-780	f	t
205.1.1.109	PF00037,PF12801,PF12838,PF13237	3604528	Q58159_F1_nD1	Q58159_F1	afdb	16-40,81-235	f	t
601.13.1.10	PF18944,PF31082	3279410	K0F5K9_F1_nD3	K0F5K9_F1	afdb	126-235,456-510	f	t
274.1.1.60	PF27610	4078392	P39911_nD1	P39911_F1	afdb	36-115	f	t
103.4.1.26	PF10135	4206404	Q89AH4_nD2	Q89AH4_F1	afdb	36-130	f	t
601.3.1.26	PF26379	3967072	Q9I2S3_F1_nD2	Q9I2S3_F1	afdb	131-300	f	t
3860.1.1.238	PF25966	3892626	F8W4K6_F1_nD4	F8W4K6_F1	afdb	951-1100,1176-1295,1376-1490	f	t
3124.1.1.2	PF19026	4947872	A0AAF0D2U5_F1_nD1	A0AAF0D2U5_F1	afdb	6-70	f	t
304.4.1.64	PF14392	3827784	A0A178UN75_F1_nD2	A0A178UN75_F1	afdb	121-220	f	t
12.1.1.118	PF02538	4990061	G4RKB8_F1_nD1	G4RKB8_F1	afdb	6-115	f	t
603.1.1.164	PF06031	3905660	A0A2R8QNX2_F1_nD1	A0A2R8QNX2_F1	afdb	31-95	f	t
101.1.10.62	PF05970	3659649	A0A1D6MRA9_F1_nD1	A0A1D6MRA9_F1	afdb	571-650	f	t
5.1.8.7	PF07734	3345244	A0A0R0E2V8_F1_nD2	A0A0R0E2V8_F1	afdb	91-235	f	t
148.1.3.293	PF12018	3900559	A2RV06_F1_nD3	A2RV06_F1	afdb	11-40,76-110,131-370,471-480	f	t
109.4.1.2623	PF00176	4017599	A0A175WKA4_F1_nD2	A0A175WKA4_F1	afdb	1-80,111-165,311-565,716-735,1021-1050,1081-1550	f	t
376.1.1.139	PF00271	3735943	A0A0D2GMB4_F1_nD3	A0A0D2GMB4_F1	afdb	461-480,811-950,976-1065,1086-1285	f	t
209.1.1.26	PF09603	5080605	UPI00355E3F57_nD3	UPI00355E3F57	uniparc	231-430	f	t
4120.1.1.36	PF08312	3754031	D3ZAI0_F1_nD6	D3ZAI0_F1	afdb	826-920	f	t
3254.1.1.3	PF24496	3297502	A0A0R0L5R1_F1_nD2	A0A0R0L5R1_F1	afdb	331-395	f	t
4336.1.1.10	PF09751	3744794	O59793_F1_nD1	O59793_F1	afdb	27-85,116-150	t	t
632.22.1.156	PF17675	3169518	Q02948_F1_nD1	Q02948_F1	afdb	156-260,281-315	f	t
77.1.1.15	PF05593,PF20148,PF25023	3979006	Q8ZRL0_F1_nD2	Q8ZRL0_F1	afdb	21-30,231-685	f	t
3755.3.1.529	PF09789	4485532	Q0VCP9_nD1	Q0VCP9_F1	afdb	21-200	f	t
192.23.1.7	PF08583	3742044	G2TRU5_F1_nD1	G2TRU5_F1	afdb	6-85	f	t
3473.1.1.17	PF08571	3573344	Q9Y5U9_F1_nD1	Q9Y5U9_F1	afdb	6-30	f	t
541.1.1.16	PF16078	4177755	P57388_nD1	P57388_F1	afdb	6-50	f	t
1.1.5.80	PF26339	4500949	O67001_nD1	O67001_F1	afdb	6-80	f	t
603.2.1.37	PF09546	4079726	P49782_nD1	P49782_F1	afdb	56-65,91-125,141-275,316-390	f	t
192.8.1.385	PF10280	3167271	Q99278_F1_nD1	Q99278_F1	afdb	6-85	f	t
9.2.1.8	PF27487	4143581	O83213_nD2	O83213_F1	afdb	161-280	f	t
5069.1.3.120	PF13491	4253757	Q87DL2_nD1	Q87DL2_F1	afdb	31-195	f	t
133.1.1.12	PF25389	3388894	Q9VNZ8_F1_nD2	Q9VNZ8_F1	afdb	421-605	f	t
192.5.1.32	PF10436	3353149	K7LZ86_F1_nD1	K7LZ86_F1	afdb	6-75	f	t
192.6.1.8	PF09751	3722548	A0A0D2G661_F1_nD1	A0A0D2G661_F1	afdb	41-90	f	t
101.1.4.66	PF26138	3320862	A0A0R0E977_F1_nD1	A0A0R0E977_F1	afdb	21-95	f	t
3465.1.1.3	PF20100	3462688	Q5VRY3_F1_nD1	Q5VRY3_F1	afdb	16-135	f	t
3860.1.1.260	PF00063,PF00612,PF01576	4402383	P14105_nD4	P14105_F1	afdb	706-880,896-925	f	t
2486.1.1.18	PF31063	3312429	A0A0R0IFN5_F1_nD8	A0A0R0IFN5_F1	afdb	736-980	f	t
376.1.3.81	PF11464	3175368	P32609_F1_nD5	P32609_F1	afdb	436-510	f	t
633.7.1.14	PF23067	4235305	P75384_nD2	P75384_F1	afdb	36-65,71-140	f	t
11.1.1.1338	PF15705,PF16070,PF23487	3849091	Q8CEF9_F1_nD3	Q8CEF9_F1	afdb	46-110,426-520,666-795	f	t
102.1.1.146	PF01798	3681170	A0A1D6MAW3_F1_nD2	A0A1D6MAW3_F1	afdb	156-235	f	t
2008.1.1.197	PF27347	4008063	P76361_F1_nD5	P76361_F1	afdb	406-510	f	t
3860.1.1.222	PF15754	3758716	A0JPP4_F1_nD1	A0JPP4_F1	afdb	261-360	f	t
4.1.1.489	PF25903	4965174	D4GY14_F1_nD2	D4GY14_F1	afdb	171-265	f	t
2008.1.1.218	PF01381	4947990	A0AAF0D317_F1_nD1	A0AAF0D317_F1	afdb	6-120	f	t
101.1.2.930	PF24286	4965724	D4GZB8_F1_nD1	D4GZB8_F1	afdb	6-100	f	t
2003.1.2.241	PF12831,PF13450,PF26311	4550199	P09820_nD1	P09820_F1	afdb	6-415	f	t
304.4.1.68	PF24637	3323014	I1LNH6_F1_nD8	I1LNH6_F1	afdb	1136-1215	f	t
3652.1.1.6	PF05422	3405789	Q9V719_F1_nD1	Q9V719_F1	afdb	6-45	f	t
148.1.3.321	PF26346	3523901	O60437_F1_nD9	O60437_F1	afdb	886-1050	f	t
3016.1.1.36	PF02119	4671848	Q82XG5_nD2	Q82XG5_F1	afdb	26-35,191-250	f	t
109.4.1.3117	PF30095	3170733	P40987_F1_nD3	P40987_F1	afdb	781-1014	f	t
5.1.4.492	PF23390,PF24797	3508366	A0A077ZAF7_F1_nD1	A0A077ZAF7_F1	afdb	21-430	f	t
3684.1.1.47	PF03176	3955759	P9WJU7_F1_nD1	P9WJU7_F1	afdb	76-210,416-430	f	t
11.1.1.1263	PF28860	3534557	P19256_F1_nD2	P19256_F1	afdb	126-205	f	t
1.1.17.23	PF00949	4059005	Q50336_nD1	Q50336_F1	afdb	1-70,101-160,191-320	f	t
109.30.1.8	PF13968	3436636	A0A0P0Y4X5_F1_nD1	A0A0P0Y4X5_F1	afdb	26-175,286-370	f	t
2496.1.1.14	PF00501	5076408	UPI003254EAAB_nD3	UPI003254EAAB	uniparc	191-370	f	t
3939.1.1.339	PF02176	3260828	Q54NN4_F1_nD5	Q54NN4_F1	afdb	186-250	f	t
2.1.1.350	PF30298	3401966	Q9VTZ2_F1_nD1	Q9VTZ2_F1	afdb	31-210	f	t
11.1.1.1323	PF07686,PF22705	4559464	Q68EV1_nD1	Q68EV1_F1	afdb	21-225,236-270	f	t
3684.1.1.31	PF02260	3516199	A0A077Z9W0_F1_nD8	A0A077Z9W0_F1	afdb	1-25,76-120,821-955	f	t
604.12.1.113	PF31146	3167768	Q05789_F1_nD1	Q05789_F1	afdb	1-85	f	t
3291.1.1.144	PF05755	3651229	A0A1D6IN33_F1_nD6	A0A1D6IN33_F1	afdb	936-1055	f	t
101.1.11.137	PF04195	3465730	A0A0P0WTC3_F1_nD1	A0A0P0WTC3_F1	afdb	53-165,221-253	f	t
604.5.1.51	PF27980	3690916	A0A1C1CDY6_F1_nD1	A0A1C1CDY6_F1	afdb	6-80	f	t
2498.1.1.153	PF17018	4383906	Q8SWG8_nD1	Q8SWG8_F1	afdb	21-215	f	t
5.1.5.164	PF23383,PF23385	3996624	A0A158Q4T8_F1_nD1	A0A158Q4T8_F1	afdb	46-420	f	t
5002.1.1.6	PF15786	3396270	Q9VPN3_F1_nD1	Q9VPN3_F1	afdb	6-30	f	t
604.10.1.15	PF00361	5078577	UPI0032FC78D9_nD4	UPI0032FC78D9	uniparc	316-440	f	t
3826.1.1.73	PF29929	3178199	Q07555_F1_nD1	Q07555_F1	afdb	66-135	f	t
109.4.1.3082	PF27498	4224451	O83733_nD1	O83733_F1	afdb	1-25,31-245	f	t
904.1.1.48	PF00992	3549914	P45379_F1_nD2	P45379_F1	afdb	101-170	f	t
5.1.2.55	PF08268	3420257	B9FI76_F1_nD2	B9FI76_F1	afdb	56-300,351-370	f	t
101.1.2.794	PF25583	3953110	P9WIL9_F1_nD3	P9WIL9_F1	afdb	231-310	f	t
11.1.1.1190	PF07679,PF25609	3893861	A0A2R8Q376_F1_nD1	A0A2R8Q376_F1	afdb	21-125	f	t
109.4.1.2551	PF00168	3928994	A0A0K0ELB6_F1_nD3	A0A0K0ELB6_F1	afdb	21-70,511-1200	f	t
3291.1.1.221	PF03980	3232923	Q8MNT1_F1_nD1	Q8MNT1_F1	afdb	6-160	f	t
3615.1.1.48	PF17239	4285296	O83148_nD3	O83148_F1	afdb	376-470,491-575	f	t
77.1.1.13	PF19079	3989853	Q8CYI8_F1_nD3	Q8CYI8_F1	afdb	906-985,1016-1250	f	t
192.8.1.480	PF01741	4979308	EPP00003479_nD1	EPP00003479	epp	6-30,46-120	f	t
3758.1.1.104	PF30077	4026424	Q8I299_F1_nD4	Q8I299_F1	afdb	256-315,501-705	f	t
304.55.1.24	PF07232	4048379	P14321_nD3	P14321_F1	afdb	71-275	f	t
391.1.2.23	PF00094	3910321	A0A0R4IJL6_F1_nD1	A0A0R4IJL6_F1	afdb	26-270	f	t
603.5.1.39	PF04588	3857511	Q76I25_F1_nD1	Q76I25_F1	afdb	11-95	f	t
192.29.1.307	PF23195	5002404	L0KVM0_F1_nD1	L0KVM0_F1	afdb	16-130	f	t
192.15.1.126	PF24580	4011171	A0A175VSV3_F1_nD3	A0A175VSV3_F1	afdb	361-475	f	t
3684.1.1.41	PF27018	3832902	F4ICX9_F1_nD3	F4ICX9_F1	afdb	176-320	f	t
11.1.1.1163	PF23039	3627895	A0A044V463_F1_nD3	A0A044V463_F1	afdb	206-380	f	t
1.1.13.63	PF02547	4656452	P65948_nD1	P65948_F1	afdb	61-190	f	t
3291.1.1.231	PF27745	3530949	Q9HCE0_F1_nD1	Q9HCE0_F1	afdb	281-320,361-470	f	t
821.1.1.17	PF27096	4947741	A0AAF0D2K5_F1_nD1	A0AAF0D2K5_F1	afdb	6-90	f	t
304.165.1.5	PF24280	5026235	Q9HLR0_F1_nD1	Q9HLR0_F1	afdb	11-155	f	t
237.1.1.39	PF07357	4301058	P14299_nD1	P14299_F1	afdb	16-70,97-275	f	t
2498.1.1.158	PF19527	3182612	U7PP25_F1_nD1	U7PP25_F1	afdb	36-315	f	t
605.1.1.222	PF13968	3441963	A0A0P0Y561_F1_nD1	A0A0P0Y561_F1	afdb	1-115	f	t
601.1.2.115	PF11915	3685989	A0A1C1CP96_F1_nD4	A0A1C1CP96_F1	afdb	636-775,1086-1120	f	t
3939.1.1.320	PF29964	3173586	Q06148_F1_nD2	Q06148_F1	afdb	131-230	f	t
386.1.1.423	PF26435	4929838	A0A1C9J6S4_F1_nD1	A0A1C9J6S4_F1	afdb	33-75	f	t
622.1.1.23	PF10312	3894630	F1Q8W0_F1_nD3	F1Q8W0_F1	afdb	366-525	f	t
304.9.1.161	PF30126	3172922	P38833_F1_nD2	P38833_F1	afdb	151-240	f	t
375.1.1.333	PF22794	4945816	A0A9Y1FK82_F1_nD1	A0A9Y1FK82_F1	afdb	6-60	f	t
2004.1.1.954	PF24536	3779142	D4AAD0_F1_nD2	D4AAD0_F1	afdb	206-220,246-270,316-558	f	t
5015.1.1.9	PF20100	3456476	Q94D46_F1_nD1	Q94D46_F1	afdb	31-120	f	t
603.1.1.218	PF05149	3608075	Q382I7_F1_nD4	Q382I7_F1	afdb	176-235,426-535	f	t
3110.1.1.16	PF27383	4400337	P37790_nD1	P37790_F1	afdb	1-119	f	t
3567.1.1.147	PF04043	3310052	K7KBD4_F1_nD1	K7KBD4_F1	afdb	31-155	f	t
304.126.1.8	PF05727	5021629	Q8PZU2_F1_nD1	Q8PZU2_F1	afdb	16-85	f	t
4.1.1.443	PF05033	3243254	P34544_F1_nD8	P34544_F1	afdb	966-1045	f	t
3755.3.1.521	PF30828	3890903	F1R4Y7_F1_nD2	F1R4Y7_F1	afdb	86-170,216-255	f	t
304.9.1.174	PF10443	3249238	Q54K38_F1_nD4	Q54K38_F1	afdb	591-675	f	t
5046.1.1.182	PF04912	3690321	A0A1C1CLE4_F1_nD5	A0A1C1CLE4_F1	afdb	321-365,406-525	f	t
6082.1.1.5	PF13888	3843223	Q3UN70_F1_nD4	Q3UN70_F1	afdb	761-904	f	t
101.1.10.61	PF14420	3689691	A0A1C1CSU5_F1_nD3	A0A1C1CSU5_F1	afdb	396-480	f	t
109.4.1.3291	PF12765,PF26779	3270155	Q54XY3_F1_nD2	Q54XY3_F1	afdb	1-85,176-250,316-600,636-750,1196-1435	f	t
4177.1.1.150	PF15923	3530722	O15063_F1_nD1	O15063_F1	afdb	71-205	f	t
11.1.8.6	PF26282	3742407	O14251_F1_nD6	O14251_F1	afdb	941-1010,1041-1090	f	t
1.1.7.120	PF23935	3358972	K7K9J3_F1_nD1	K7K9J3_F1	afdb	11-85	f	t
375.4.1.12	PF24747	3465606	C7J270_F1_nD1	C7J270_F1	afdb	81-105	f	t
3922.1.1.153	PF05667	3801989	F4I1X8_F1_nD4	F4I1X8_F1	afdb	321-455	f	t
632.7.1.40	PF31066	3792102	A0A0J9XP98_F1_nD5	A0A0J9XP98_F1	afdb	631-700,982-1015	f	t
1008.1.1.112	PF09744	4416162	Q96NA2_nD1	Q96NA2_F1	afdb	21-105	f	t
3826.1.1.101	PF19638	5017963	Q8PSC6_F1_nD1	Q8PSC6_F1	afdb	1-60	f	t
4288.1.1.2	PF06522	3426651	Q6Z4G5_F1_nD1	Q6Z4G5_F1	afdb	6-70	f	t
150.5.1.103	PF05755	3352098	I1MEH8_F1_nD1	I1MEH8_F1	afdb	21-90	f	t
3755.3.1.539	PF09311	3615970	A0A044VBY7_F1_nD1	A0A044VBY7_F1	afdb	86-290	f	t
632.22.1.100	PF28103	3281161	K0FA26_F1_nD3	K0FA26_F1	afdb	541-625	f	t
65.1.1.14	PF12890	4967570	EPP00018717_nD1	EPP00018717	epp	1-45	f	t
304.8.1.86	PF00076	3354507	K7LII9_F1_nD1	K7LII9_F1	afdb	6-50,76-115	f	t
2004.1.1.839	PF09804,PF14831	3733762	A0A0D2FDY6_F1_nD2	A0A0D2FDY6_F1	afdb	191-360,441-470,511-550	f	t
101.1.2.889	PF08394	5012421	Q5JDF7_F1_nD1	Q5JDF7_F1	afdb	1-55,141-190	f	t
1101.1.1.5	PF27081	4542067	P37033_nD1	P37033_F1	afdb	11-100,171-185	f	t
192.8.1.443	PF13445	3219112	Q20369_F1_nD1	Q20369_F1	afdb	51-260	f	t
304.4.1.81	PF08394	4943800	A0A9Y1BK04_F1_nD2	A0A9Y1BK04_F1	afdb	56-150	f	t
3567.1.1.195	PF18881	5013828	Q5JGK7_F1_nD1	Q5JGK7_F1	afdb	6-70	f	t
109.4.1.3503	PF28415,PF29875	3410260	Q9VBV5_F1_nD2	Q9VBV5_F1	afdb	31-80,136-429	f	t
109.4.1.2728	PF02985,PF13513,PF18808,PF25574	3580296	A0A3P7EDW4_F1_nD1	A0A3P7EDW4_F1	afdb	1-445	f	t
1085.1.1.2	PF27767	5011978	Q4JC83_F1_nD2	Q4JC83_F1	afdb	136-220	f	t
243.1.1.113	PF23707	4437559	P47321_nD6	P47321_F1	afdb	276-305,566-595,616-640,701-735,761-815	f	t
3812.1.1.15	PF03626	4522608	P57541_nD1	P57541_F1	afdb	11-100	f	t
601.16.1.18	PF23742	4013154	A0A175W8P4_F1_nD3	A0A175W8P4_F1	afdb	556-690	f	t
295.1.1.35	PF07734	3370941	A0A0R0EEB2_F1_nD1	A0A0R0EEB2_F1	afdb	1-105,126-185	f	t
304.4.1.76	PF13732	3989708	Q8DNT1_F1_nD2	Q8DNT1_F1	afdb	221-280	f	t
220.1.1.294	PF26663	3737927	P87052_F1_nD2	P87052_F1	afdb	221-330	f	t
4299.1.1.2	PF14771	3709547	Q4DW43_F1_nD4	Q4DW43_F1	afdb	461-488,527-590	f	t
3097.1.1.2	PF20241	3429598	Q2QX28_F1_nD1	Q2QX28_F1	afdb	136-165	f	t
3716.1.1.4	PF00384	4974851	EPP00015539_nD1	EPP00015539	epp	1-70,76-108	f	t
310.3.1.19	PF00403	3683950	A0A1D6JC24_F1_nD1	A0A1D6JC24_F1	afdb	1-85	f	t
205.1.1.120	PF02662	5066560	UPI00316473B3_nD1	UPI00316473B3	uniparc	6-180	f	t
5.1.3.227	PF00400,PF23098	3343062	I1JI29_F1_nD1	I1JI29_F1	afdb	1-350	f	t
243.3.1.63	PF00179	3663798	A0A1D6ELE4_F1_nD2	A0A1D6ELE4_F1	afdb	146-220	f	t
4333.1.1.9	PF31106	4997524	EPP00007194_nD2	EPP00007194	epp	611-800,856-988	f	t
601.4.1.84	PF16767	3966605	Q9HT87_F1_nD2	Q9HT87_F1	afdb	41-160	f	t
4991.1.1.95	PF15707	3571292	P59942_F1_nD1	P59942_F1	afdb	91-115	f	t
604.6.1.41	PF05832	3199254	C0NN48_F1_nD1	C0NN48_F1	afdb	1-135	f	t
4.1.1.441	PF26332	4050042	P21321_nD1	P21321_F1	afdb	6-85	f	t
159.1.2.19	PF05758	4333311	A6MMG9_nD1	A6MMG9_F1	afdb	11-235	f	t
389.1.3.37	PF05571	3573046	Q9P055_F1_nD1	Q9P055_F1	afdb	11-50,131-145	f	t
109.4.1.3618	PF24706	5048477	A0A5C9E189_F1_nD1	A0A5C9E189_F1	afdb	6-90,96-230	f	t
208.1.1.38	PF28756	3623642	A0A044STY5_F1_nD1	A0A044STY5_F1	afdb	106-215	f	t
2007.1.6.15	PF00532	4598595	P96158_nD2	P96158_F1	afdb	61-135	f	t
3559.1.1.49	PF15294	3922405	A0A0R4IUZ0_F1_nD1	A0A0R4IUZ0_F1	afdb	6-120	f	t
207.1.1.466	PF01462,PF12799,PF13516,PF13855	4658077	Q9DE66_nD1	Q9DE66_F1	afdb	6-30,36-350	f	t
181.1.1.7	PF03206	4191282	P23123_nD1	P23123_F1	afdb	11-85	f	t
355.1.1.18	PF25387	3869316	Q58Y75_F1_nD1	Q58Y75_F1	afdb	96-160	f	t
101.1.10.78	PF07693	3411949	Q9W2I0_F1_nD6	Q9W2I0_F1	afdb	1011-1030,1076-1255	f	t
11.1.5.144	PF05947	3970369	Q9I1B0_F1_nD2	Q9I1B0_F1	afdb	141-235,261-305	f	t
2003.1.5.378	PF10094	3956383	I6Y4G1_F1_nD2	I6Y4G1_F1	afdb	116-349	f	t
243.3.1.80	PF30787	4959439	D1YZ58_F1_nD1	D1YZ58_F1	afdb	6-85	f	t
633.21.1.33	PF25288	3819103	F4IN58_F1_nD5	F4IN58_F1	afdb	461-565	f	t
101.1.2.792	PF23870	4081898	P94481_nD1	P94481_F1	afdb	1-105	f	t
3755.3.1.633	PF04012	5018814	Q8PU32_F1_nD2	Q8PU32_F1	afdb	26-160,166-195,201-230	f	t
192.8.1.388	PF15704	3802484	Q9SJ12_F1_nD1	Q9SJ12_F1	afdb	96-185	f	t
331.10.2.7	PF11718	3992640	A0A158Q353_F1_nD3	A0A158Q353_F1	afdb	471-560	f	t
327.11.2.69	PF10056	3632865	C1GP80_F1_nD2	C1GP80_F1	afdb	151-245	f	t
1075.1.2.20	PF07782	3522272	Q9H295_F1_nD3	Q9H295_F1	afdb	91-130,291-395	f	t
5.1.4.547	PF00400,PF16057,PF20426	3775858	F1M6V0_F1_nD7	F1M6V0_F1	afdb	1776-1810,2291-2655	f	t
109.40.1.7	PF00487	3313378	A0A0R0F9U0_F1_nD1	A0A0R0F9U0_F1	afdb	101-190	f	t
101.1.1.465	PF17273	4558866	P17908_nD1	P17908_F1	afdb	26-75	f	t
101.1.2.880	PF03008	4969570	EPP00026721_nD3	EPP00026721	epp	231-350	f	t
601.19.1.62	PF01944	5023842	Q8TY67_F1_nD1	Q8TY67_F1	afdb	6-190	f	t
3559.1.1.56	PF08638	4089086	A4R0J9_nD1	A4R0J9_F1	afdb	61-95,121-210	f	t
5041.1.1.28	PF26135	4114693	C0H3Q4_nD1	C0H3Q4_F1	afdb	1-70	f	t
109.4.1.2777	PF05140	4549969	A3PEU8_nD2	A3PEU8_F1	afdb	6-35,61-100,161-185,361-385	f	t
2007.1.14.34	PF09890	4939592	A0A7C1B686_F1_nD1	A0A7C1B686_F1	afdb	1-145	f	t
633.21.1.47	PF03779	5039441	A0A2P6VUR9_F1_nD1	A0A2P6VUR9_F1	afdb	6-115	f	t
164.1.1.30	PF07242	3987321	Q8CY97_F1_nD2	Q8CY97_F1	afdb	131-255	f	t
632.7.1.42	PF13962	3418034	A0A0P0WVA6_F1_nD2	A0A0P0WVA6_F1	afdb	56-110,136-195	f	t
331.3.1.67	PF28956	4060852	Q0CRP8_nD1	Q0CRP8_F1	afdb	26-225	f	t
304.12.1.10	PF24526	3663293	A0A1D6H744_F1_nD3	A0A1D6H744_F1	afdb	791-860	f	t
243.1.1.126	PF22043	5046264	A0A5C9E443_F1_nD1	A0A5C9E443_F1	afdb	1-165	f	t
7579.1.1.238	PF19878	4265889	P0C2Y0_nD1	P0C2Y0_F1	afdb	1-450	f	t
632.3.1.18	PF17053	4543848	A7A0Z5_nD1	A7A0Z5_F1	afdb	6-85,236-270	f	t
3922.1.1.280	PF31018	3515535	A0A077ZAP4_F1_nD2	A0A077ZAP4_F1	afdb	181-265	f	t
3939.1.1.154	PF23177	3448086	A0A0P0WN34_F1_nD1	A0A0P0WN34_F1	afdb	6-85	f	t
150.7.1.7	PF04842	3837156	A0A1P8B1A2_F1_nD4	A0A1P8B1A2_F1	afdb	536-610,636-700	f	t
192.29.1.280	PF24999	3922496	Q8JHV6_F1_nD16	Q8JHV6_F1	afdb	1311-1405	f	t
603.1.1.236	PF27019	3183632	U7PS76_F1_nD1	U7PS76_F1	afdb	101-320	f	t
3860.1.1.291	PF10998	3272825	Q86IB2_F1_nD1	Q86IB2_F1	afdb	56-275,311-360	f	t
3826.1.1.95	PF04997	3959944	X8FJN9_F1_nD1	X8FJN9_F1	afdb	1-95	f	t
109.4.1.3085	PF07719,PF13374,PF14559	3737748	O94474_F1_nD5	O94474_F1	afdb	651-815	f	t
7582.1.1.3	PF02254	4940019	A0A7C1BAT3_F1_nD3	A0A7C1BAT3_F1	afdb	206-330	f	t
109.4.1.2689	PF13181,PF29063	3783350	A0A1D8PFN5_F1_nD1	A0A1D8PFN5_F1	afdb	6-375	f	t
327.18.1.3	PF05258	4440700	Q9ZCD1_nD1	Q9ZCD1_F1	afdb	6-100	f	t
386.1.1.415	PF00096,PF12756	2035447	e2dmiA1	2dmi_A	pdb	A:1-115	f	t
101.1.1.361	PF10433	3694998	A0A1C1CYT2_F1_nD1	A0A1C1CYT2_F1	afdb	31-450,1186-1290	f	t
1.1.7.146	PF16886	4943228	A0A9Y1BIR7_F1_nD1	A0A9Y1BIR7_F1	afdb	6-70	f	t
604.12.1.118	PF15057	3523979	Q502W6_F1_nD7	Q502W6_F1	afdb	1036-1085,1156-1165	f	t
192.15.1.184	PF00788	3268123	Q54VX5_F1_nD3	Q54VX5_F1	afdb	406-510	f	t
3718.1.1.17	PF29069	3616872	A0A044U0K0_F1_nD2	A0A044U0K0_F1	afdb	491-600	f	t
2003.1.1.268	PF27054	4511732	A0A0D4BSN8_nD1	A0A0D4BSN8_F1	afdb	1-145,171-280,326-390	f	t
6055.1.1.41	PF04088	3186715	U7PYG5_F1_nD2	U7PYG5_F1	afdb	261-285	f	t
109.4.1.2828	PF00515,PF13176,PF13414,PF13432,PF14559	3210537	C0NU86_F1_nD1	C0NU86_F1	afdb	116-170,236-595	f	t
3758.1.1.113	PF04423	4984959	EPP00015930_nD3	EPP00015930	epp	291-620	f	t
109.4.1.2570	PF00515,PF13181,PF13414,PF14559	3465878	A0A0N7KMF5_F1_nD1	A0A0N7KMF5_F1	afdb	6-375	f	t
4207.1.2.65	PF02191	3894565	A0A0R4ICE0_F1_nD1	A0A0R4ICE0_F1	afdb	1-400	f	t
5.1.4.604	PF00400,PF24105,PF25175	3259242	Q54KL5_F1_nD1	Q54KL5_F1	afdb	26-335	f	t
3640.1.1.8	PF24465	3203026	C0NAX7_F1_nD4	C0NAX7_F1	afdb	326-420	f	t
6074.1.1.9	PF07096	3526035	Q9NWH2_F1_nD2	Q9NWH2_F1	afdb	76-105	f	t
150.5.1.72	PF03739	3507576	A0A077ZIR5_F1_nD1	A0A077ZIR5_F1	afdb	1-120	f	t
227.1.1.23	PF00240	4861353	e8pqlE06	8pql_E	pdb	E:596-689	f	t
6124.1.1.7	PF08066	3315869	K7MXW4_F1_nD1	K7MXW4_F1	afdb	21-95	f	t
9.4.1.5	PF24491	3280222	K0ETQ0_F1_nD2	K0ETQ0_F1	afdb	351-435	f	t
3922.1.1.295	PF24670	3829344	F4IUY1_F1_nD3	F4IUY1_F1	afdb	376-405,426-450,491-645	f	t
193.1.1.62	PF25828	3747621	F1LN76_F1_nD7	F1LN76_F1	afdb	1261-1420	f	t
605.3.1.4	PF06703	3818729	P58684_F1_nD2	P58684_F1	afdb	11-45,106-190	f	t
376.1.3.79	PF14634	3399550	O76908_F1_nD1	O76908_F1	afdb	16-115	f	t
2003.1.5.353	PF01504	3641336	A0A1D6Q762_F1_nD1	A0A1D6Q762_F1	afdb	6-210	f	t
2004.1.1.1191	PF02758,PF05729	4906189	e9lq2A1	9lq2_A	pdb	A:1-161,A:282-284,A:371-373,A:378-380	f	t
109.3.1.327	PF30806	3584412	A0A3P7DYF5_F1_nD4	A0A3P7DYF5_F1	afdb	386-445,556-660,731-750	f	t
2004.1.1.829	PF00271,PF04851,PF16203	3621546	A0A044UUM9_F1_nD3	A0A044UUM9_F1	afdb	16-50,301-740	f	t
198.2.1.3	PF04888	4411911	Q03945_nD2	Q03945_F1	afdb	266-290,306-330,336-420	f	t
4970.1.1.12	PF08550	3187306	U7PR89_F1_nD1	U7PR89_F1	afdb	156-200	f	t
3826.1.1.92	PF25243	3809170	Q9ZQ46_F1_nD4	Q9ZQ46_F1	afdb	566-640	f	t
601.3.1.21	PF01578	3821433	A0A2P2CLH5_F1_nD1	A0A2P2CLH5_F1	afdb	1-100,221-300	f	t
