109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	1886954	e5j3vA1	5j3v_A	pdb	838	1662599
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	1886955	e5j3vB1	5j3v_B	pdb	821	1662600
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	2028578	e5tqcA1	5tqc_A	pdb	840	1662601
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	2325586	e5yvgA1	5yvg_A	pdb	840	1662622
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	2330180	e5yvgB1	5yvg_B	pdb	827	1662625
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	2721227	e7cylA1	7cyl_A	pdb	836	2098486
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	2870764	e7vpwA1	7vpw_A	pdb		2339890
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	3056795	e8sghA1	8sgh_A	pdb		2339893
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	4580	e1qbkB1	1qbk_B	pdb	888	1095166
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	1181989	e2h4mA2	2h4m_A	pdb	836	1662596
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	308366	e2h4mB1	2h4m_B	pdb	836	1662588
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	1181991	e2ot8A2	2ot8_A	pdb	838	1662597
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	1181992	e2ot8B2	2ot8_B	pdb	838	1662598
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	330466	e2qmrD1	2qmr_D	pdb	834	1662591
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	330238	e2z5jA1	2z5j_A	pdb	835	1662590
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	330239	e2z5kA1	2z5k_A	pdb	840	1662584
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	330240	e2z5mA1	2z5m_A	pdb	840	1662585
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	330241	e2z5nA1	2z5n_A	pdb	840	1662586
109.4.1.1313	PF02985,PF03810,PF13513,PF25574,PF25780	330242	e2z5oA1	2z5o_A	pdb	834	1662592
109.4.1.1314	PF00515,PF13181,PF13414	2580940	e6tljC3	6tlj_C	pdb	170	1662825
109.4.1.1314	PF00515,PF13181,PF13414	2580941	e6tljP1	6tlj_P	pdb	170	1662826
109.4.1.1314	PF00515,PF13181,PF13414	2580969	e6tm5C2	6tm5_C	pdb	170	1662827
109.4.1.1314	PF00515,PF13181,PF13414	2580972	e6tm5P2	6tm5_P	pdb	170	1662828
109.4.1.1314	PF00515,PF13181,PF13414	2712498	e6tntC2	6tnt_C	pdb	170	2098495
109.4.1.1314	PF00515,PF13181,PF13414	2712500	e6tntP1	6tnt_P	pdb	170	2098496
109.4.1.1314	PF00515,PF13181,PF13414	3350920	I1J9X8_F1_nD4	I1J9X8_F1	afdb	140	2517045
109.4.1.1314	PF00515,PF13181,PF13414	3821017	Q9M8Y0_F1_nD1	Q9M8Y0_F1	afdb	205	2831449
109.4.1.1314	PF00515,PF13181,PF13414	3367686	I1LGM2_F1_nD2	I1LGM2_F1	afdb	120	2461718
109.4.1.1314	PF00515,PF13181,PF13414	3812748	Q9LNB6_F1_nD2	Q9LNB6_F1	afdb	125	2819964
109.4.1.1314	PF00515,PF13181,PF13414	2754182	e7dhgC1	7dhg_C	pdb	470	1376515
109.4.1.1314	PF00515,PF13181,PF13414	1560854	e4ui9C2	4ui9_C	pdb	170	1662805
109.4.1.1314	PF00515,PF13181,PF13414	1713654	e5a31C1	5a31_C	pdb	170	1662806
109.4.1.1314	PF00515,PF13181,PF13414	1713657	e5a31P1	5a31_P	pdb	170	1662807
109.4.1.1314	PF00515,PF13181,PF13414	1839134	e5g04P1	5g04_P	pdb	170	1662808
109.4.1.1314	PF00515,PF13181,PF13414	1839160	e5g05C3	5g05_C	pdb	170	1662809
109.4.1.1314	PF00515,PF13181,PF13414	1839161	e5g05P1	5g05_P	pdb	170	1662810
109.4.1.1314	PF00515,PF13181,PF13414	1871246	e5lcwC1	5lcw_C	pdb	170	1662803
109.4.1.1314	PF00515,PF13181,PF13414	1871249	e5lcwP1	5lcw_P	pdb	170	1662804
109.4.1.1314	PF00515,PF13181,PF13414	2537320	e6q6gU1	6q6g_U	pdb	170	1662818
109.4.1.1314	PF00515,PF13181,PF13414	2537342	e6q6hU1	6q6h_U	pdb	170	1662819
109.4.1.1314	PF00515,PF13181,PF13414	2537345	e6q6hV1	6q6h_V	pdb	170	1662820
109.4.1.1314	PF00515,PF13181,PF13414	2666969	e7kdtA1	7kdt_A	pdb	467	1663198
109.4.1.1314	PF00515,PF13181,PF13414	2825528	e7qe7V2	7qe7_V	pdb	170	2229819
109.4.1.1314	PF00515,PF13181,PF13414	3058931	e8pkpV3	8pkp_V	pdb		2338864
109.4.1.1314	PF00515,PF13181,PF13414	3063071	e8tarU3	8tar_U	pdb		2338865
109.4.1.1314	PF00515,PF13181,PF13414	3508888	A0A077Z9C4_F1_nD2	A0A077Z9C4_F1	afdb	230	3065245
109.4.1.1314	PF00515,PF13181,PF13414	3513866	A0A077YXQ6_F1_nD1	A0A077YXQ6_F1	afdb	165	3071816
109.4.1.1314	PF00515,PF13181,PF13414	3680663	A0A1D6M065_F1_nD1	A0A1D6M065_F1	afdb	150	2721343
109.4.1.1314	PF00515,PF13181,PF13414	3264161	Q54NH1_F1_nD1	Q54NH1_F1	afdb	265	2952714
109.4.1.1314	PF00515,PF13181,PF13414	3831665	Q9MAH1_F1_nD1	Q9MAH1_F1	afdb	400	2826572
109.4.1.1319	PF04082,PF31024	3723878	A0A0D2H1P6_F1_nD1	A0A0D2H1P6_F1	afdb	495	2994656
109.4.1.1319	PF04082,PF31024	3735900	A0A0D2G4I8_F1_nD3	A0A0D2G4I8_F1	afdb	545	2998322
109.4.1.1319	PF04082,PF31024	3725892	A0A0D2H6P4_F1_nD3	A0A0D2H6P4_F1	afdb	495	2997493
109.4.1.1319	PF04082,PF31024	3736241	A0A0D2HNP4_F1_nD3	A0A0D2HNP4_F1	afdb	535	3001169
109.4.1.1319	PF04082,PF31024	3728898	A0A0D2HPP6_F1_nD1	A0A0D2HPP6_F1	afdb	520	3001701
109.4.1.1319	PF04082,PF31024	3698192	A0A1C1D2B9_F1_nD3	A0A1C1D2B9_F1	afdb	480	3152389
109.4.1.1319	PF04082,PF31024	3693020	A0A1C1CR73_F1_nD1	A0A1C1CR73_F1	afdb	485	3161321
109.4.1.1319	PF04082,PF31024	3195497	U7PSU4_F1_nD3	U7PSU4_F1	afdb	510	3286876
109.4.1.1319	PF04082,PF31024	3640411	C1GPK8_F1_nD1	C1GPK8_F1	afdb	480	3339009
109.4.1.1319	PF04082,PF31024	3638126	C1H796_F1_nD3	C1H796_F1	afdb	515	3344739
109.4.1.1319	PF04082,PF31024	3639679	C1HBX2_F1_nD3	C1HBX2_F1	afdb	500	3342036
109.4.1.1319	PF04082,PF31024	3731948	A0A0D2E260_F1_nD2	A0A0D2E260_F1	afdb	575	3005982
109.4.1.1319	PF04082,PF31024	3728748	A0A0D2G6P6_F1_nD1	A0A0D2G6P6_F1	afdb	465	3001486
109.4.1.1319	PF04082,PF31024	3735441	A0A0D2GEI5_F1_nD3	A0A0D2GEI5_F1	afdb	520	3003911
109.4.1.1319	PF04082,PF31024	4022949	A0A175VNW2_F1_nD3	A0A175VNW2_F1	afdb	460	3228117
109.4.1.1319	PF04082,PF31024	4019564	A0A175VW82_F1_nD4	A0A175VW82_F1	afdb	510	3235094
109.4.1.1319	PF04082,PF31024	4023475	A0A175WGJ2_F1_nD3	A0A175WGJ2_F1	afdb	595	3226940
109.4.1.1319	PF04082,PF31024	3693694	A0A1C1C8T4_F1_nD4	A0A1C1C8T4_F1	afdb	505	3162263
109.4.1.1319	PF04082,PF31024	3695523	A0A1C1CA37_F1_nD3	A0A1C1CA37_F1	afdb	505	3153618
109.4.1.1319	PF04082,PF31024	3696621	A0A1C1CAG2_F1_nD2	A0A1C1CAG2_F1	afdb	510	3160587
109.4.1.1319	PF04082,PF31024	3695180	A0A1C1CDQ5_F1_nD2	A0A1C1CDQ5_F1	afdb	435	3151520
109.4.1.1319	PF04082,PF31024	3697915	A0A1C1CHP2_F1_nD1	A0A1C1CHP2_F1	afdb	520	3157722
109.4.1.1319	PF04082,PF31024	3696284	A0A1C1CMG8_F1_nD1	A0A1C1CMG8_F1	afdb	535	3158444
109.4.1.1319	PF04082,PF31024	3197328	C0NF70_F1_nD3	C0NF70_F1	afdb	620	3307139
109.4.1.1319	PF04082,PF31024	3209056	C0NR25_F1_nD4	C0NR25_F1	afdb	475	3314765
109.4.1.1319	PF04082,PF31024	3202751	C0NWL0_F1_nD3	C0NWL0_F1	afdb	515	3314581
109.4.1.1319	PF04082,PF31024	3201748	C0NY46_F1_nD1	C0NY46_F1	afdb	520	3313209
109.4.1.1319	PF04082,PF31024	3186868	U7PTZ5_F1_nD1	U7PTZ5_F1	afdb	520	3280747
109.4.1.1319	PF04082,PF31024	3195629	U7PVV0_F1_nD3	U7PVV0_F1	afdb	585	3284804
109.4.1.1320	PF13176,PF13374,PF13424	1869227	e5a7dF1	5a7d_F	pdb	346	1661000
109.4.1.1320	PF13176,PF13374,PF13424	1869228	e5a7dG1	5a7d_G	pdb	346	1661001
109.4.1.1320	PF13176,PF13374,PF13424	1869229	e5a7dH1	5a7d_H	pdb	347	1661002
109.4.1.1320	PF13176,PF13374,PF13424	1869230	e5a7dI1	5a7d_I	pdb	346	1661003
109.4.1.1320	PF13176,PF13374,PF13424	3653495	A0A1D6QUW6_F1_nD2	A0A1D6QUW6_F1	afdb	219	2705118
109.4.1.1320	PF13176,PF13374,PF13424	3920385	P0CI65_F1_nD5	P0CI65_F1	afdb	365	2677971
109.4.1.1320	PF13176,PF13374,PF13424	3852660	O88448_F1_nD2	O88448_F1	afdb	405	2750222
109.4.1.1320	PF13176,PF13374,PF13424	3774249	B2GV74_F1_nD3	B2GV74_F1	afdb	430	2851536
109.4.1.1320	PF13176,PF13374,PF13424	3753013	D4A1W7_F1_nD7	D4A1W7_F1	afdb	300	2850859
109.4.1.1320	PF13176,PF13374,PF13424	3291402	K0ER21_F1_nD6	K0ER21_F1	afdb	240	3357031
109.4.1.1320	PF13176,PF13374,PF13424	3915827	A4QP73_F1_nD1	A4QP73_F1	afdb	335	2657831
109.4.1.1320	PF13176,PF13374,PF13424	4011835	A0A175VW33_F1_nD1	A0A175VW33_F1	afdb	100	3224325
109.4.1.1320	PF13176,PF13374,PF13424	3284554	K0F8X7_F1_nD1	K0F8X7_F1	afdb	155	3365031
109.4.1.1320	PF13176,PF13374,PF13424	4226243	D0NCC1_nD1	D0NCC1_F1	afdb	300	3837124
109.4.1.1320	PF13176,PF13374,PF13424	4022062	A0A175VTT8_F1_nD4	A0A175VTT8_F1	afdb	240	3231379
109.4.1.1320	PF13176,PF13374,PF13424	2168367	e6fv0A1	6fv0_A	pdb	270	1660879
109.4.1.1320	PF13176,PF13374,PF13424	3853980	Q7TNH6_F1_nD9	Q7TNH6_F1	afdb	260	2752088
109.4.1.1320	PF13176,PF13374,PF13424	1692159	e4y6wA1	4y6w_A	pdb	211	1660670
109.4.1.1320	PF13176,PF13374,PF13424	2325232	e6fuzA1	6fuz_A	pdb	267	1660204
109.4.1.1320	PF13176,PF13374,PF13424	1869223	e5a7dB1	5a7d_B	pdb	330	1660994
109.4.1.1320	PF13176,PF13374,PF13424	1869224	e5a7dC1	5a7d_C	pdb	348	1660998
109.4.1.1320	PF13176,PF13374,PF13424	1869225	e5a7dD1	5a7d_D	pdb	345	1660999
109.4.1.1320	PF13176,PF13374,PF13424	1869226	e5a7dE1	5a7d_E	pdb	330	1660995
109.4.1.1320	PF13176,PF13374,PF13424	3546320	Q6DKK2_F1_nD1	Q6DKK2_F1	afdb	320	2586929
109.4.1.1320	PF13176,PF13374,PF13424	1148591	e4a1sA4	4a1s_A	pdb	346	1660992
109.4.1.1320	PF13176,PF13374,PF13424	1181541	e4a1sB4	4a1s_B	pdb	342	1660993
109.4.1.1320	PF13176,PF13374,PF13424	4021922	A0A175VWP7_F1_nD5	A0A175VWP7_F1	afdb	155	3230551
109.4.1.1320	PF13176,PF13374,PF13424	3695599	A0A1C1C9U8_F1_nD3	A0A1C1C9U8_F1	afdb	645	3154114
109.4.1.1320	PF13176,PF13374,PF13424	3693767	A0A1C1CDB9_F1_nD8	A0A1C1CDB9_F1	afdb	295	3162366
109.4.1.1323	PF25574	3743763	O14356_F1_nD1	O14356_F1	afdb	265	3444017
109.4.1.1323	PF25574	3513905	A0A077Z919_F1_nD3	A0A077Z919_F1	afdb	270	3071869
109.4.1.1323	PF25574	3621258	A0A2K6VYV5_F1_nD3	A0A2K6VYV5_F1	afdb	300	3029760
109.4.1.1323	PF25574	3800253	A0A0I9R303_F1_nD3	A0A0I9R303_F1	afdb	305	3205639
109.4.1.1323	PF25574	3166558	Q06142_F1_nD3	Q06142_F1	afdb	275	3406783
109.4.1.1323	PF25574	3243228	Q9BIB8_F1_nD3	Q9BIB8_F1	afdb	330	2788475
109.4.1.1323	PF25574	3632613	C1H3J5_F1_nD2	C1H3J5_F1	afdb	429	3337144
109.4.1.1323	PF25574	3399650	Q9VRV9_F1_nD3	Q9VRV9_F1	afdb	265	2976072
109.4.1.1323	PF25574	3487360	A0A3Q0KNN3_F1_nD3	A0A3Q0KNN3_F1	afdb	285	2900130
109.4.1.1323	PF25574	3330492	I1KUM4_F1_nD3	I1KUM4_F1	afdb	320	2490155
109.4.1.1323	PF25574	3315751	K7MT08_F1_nD1	K7MT08_F1	afdb	125	2470805
109.4.1.1323	PF25574	3256551	Q86KD1_F1_nD1	Q86KD1_F1	afdb	420	2942564
109.4.1.1323	PF25574	3879693	F1RDR1_F1_nD3	F1RDR1_F1	afdb	330	2645664
109.4.1.1323	PF25574	3352447	I1KAV1_F1_nD3	I1KAV1_F1	afdb	335	2519072
109.4.1.1323	PF25574	3684362	A0A1D6M2S2_F1_nD3	A0A1D6M2S2_F1	afdb	230	2710658
109.4.1.1323	PF25574	4022502	A0A175VPQ5_F1_nD2	A0A175VPQ5_F1	afdb	395	3234169
109.4.1.1323	PF25574	3788572	A0A1D8PDL7_F1_nD3	A0A1D8PDL7_F1	afdb	285	3427584
109.4.1.1323	PF25574	3405265	Q9VRV8_F1_nD3	Q9VRV8_F1	afdb	300	2983800
109.4.1.1323	PF25574	3650154	C0P3E1_F1_nD3	C0P3E1_F1	afdb	375	2700611
109.4.1.1323	PF25574	3360042	I1NF81_F1_nD3	I1NF81_F1	afdb	385	2529252
109.4.1.1323	PF25574	3648815	A0A1D6FRJ2_F1_nD2	A0A1D6FRJ2_F1	afdb	235	2698780
109.4.1.1323	PF25574	3460317	Q0DSQ6_F1_nD1	Q0DSQ6_F1	afdb	370	2599275
109.4.1.1323	PF25574	3743511	O13864_F1_nD2	O13864_F1	afdb	420	3442104
109.4.1.1323	PF25574	3697809	A0A1C1CMQ8_F1_nD2	A0A1C1CMQ8_F1	afdb	440	3154304
109.4.1.1323	PF25574	4562704	P52297_nD3	P52297_F1	afdb	280	4173778
109.4.1.1323	PF25574	3622682	A0A044QXR8_F1_nD3	A0A044QXR8_F1	afdb	285	3031648
109.4.1.1323	PF25574	3201157	C0NEP5_F1_nD2	C0NEP5_F1	afdb	429	3312390
109.4.1.1323	PF25574	3793417	A0A0I9R3H1_F1_nD3	A0A0I9R3H1_F1	afdb	300	3203752
109.4.1.1324	PF08336,PF23558	3623822	A0A2K6VMM0_F1_nD1	A0A2K6VMM0_F1	afdb	275	3033148
109.4.1.1324	PF08336,PF23558	3992010	A0A3P7QJE2_F1_nD1	A0A3P7QJE2_F1	afdb	210	3097197
109.4.1.1324	PF08336,PF23558	3400396	Q9I7H5_F1_nD2	Q9I7H5_F1	afdb	140	2977116
109.4.1.1324	PF08336,PF23558	3415944	Q9VA63_F1_nD2	Q9VA63_F1	afdb	165	2989157
109.4.1.1324	PF08336,PF23558	3991185	A0A158Q5A7_F1_nD2	A0A158Q5A7_F1	afdb	170	3096076
109.4.1.1324	PF08336,PF23558	3800636	A0A5S6P821_F1_nD2	A0A5S6P821_F1	afdb	180	3208451
109.4.1.1324	PF08336,PF23558	3548339	O15460_F1_nD2	O15460_F1	afdb	140	2538433
109.4.1.1324	PF08336,PF23558	3900356	A0A286Y8C8_F1_nD2	A0A286Y8C8_F1	afdb	145	2673169
109.4.1.1324	PF08336,PF23558	3996201	A0A158Q2N6_F1_nD1	A0A158Q2N6_F1	afdb	270	3102924
109.4.1.1324	PF08336,PF23558	4119053	Q5ZLK5_nD2	Q5ZLK5_F1	afdb	150	3729918
109.4.1.1324	PF08336,PF23558	3617500	A0A2K6VMQ6_F1_nD1	A0A2K6VMQ6_F1	afdb	265	3024757
109.4.1.1324	PF08336,PF23558	3485450	G4VTC9_F1_nD1	G4VTC9_F1	afdb	250	2897529
109.4.1.1324	PF08336,PF23558	3579077	A0A3P7FSP2_F1_nD1	A0A3P7FSP2_F1	afdb	260	3129158
109.4.1.1324	PF08336,PF23558	3227511	Q20065_F1_nD2	Q20065_F1	afdb	135	2797540
109.4.1.1324	PF08336,PF23558	3629784	A0A044RSV2_F1_nD2	A0A044RSV2_F1	afdb	180	3037993
109.4.1.1324	PF08336,PF23558	3995065	A0A0N4U1M1_F1_nD1	A0A0N4U1M1_F1	afdb	265	3101393
109.4.1.1324	PF08336,PF23558	3533047	Q7Z4N8_F1_nD2	Q7Z4N8_F1	afdb	200	2560733
109.4.1.1324	PF08336,PF23558	3630697	A0A044RQ14_F1_nD1	A0A044RQ14_F1	afdb	260	3031313
109.4.1.1324	PF08336,PF23558	3617997	A0A044RRZ9_F1_nD1	A0A044RRZ9_F1	afdb	250	3025417
109.4.1.1324	PF08336,PF23558	3630072	A0A044V1K7_F1_nD1	A0A044V1K7_F1	afdb	260	3028894
109.4.1.1324	PF08336,PF23558	3626639	A0A044RGZ3_F1_nD2	A0A044RGZ3_F1	afdb	180	3036865
109.4.1.1324	PF08336,PF23558	3623647	A0A044RNI7_F1_nD2	A0A044RNI7_F1	afdb	155	3032909
109.4.1.1324	PF08336,PF23558	3629475	A0A044RNP3_F1_nD1	A0A044RNP3_F1	afdb	265	3036010
109.4.1.1324	PF08336,PF23558	3619697	A0A044RNR3_F1_nD2	A0A044RNR3_F1	afdb	165	3027658
109.4.1.1324	PF08336,PF23558	3620935	A0A044RQ35_F1_nD2	A0A044RQ35_F1	afdb	180	3029325
109.4.1.1324	PF08336,PF23558	3630694	A0A044RQ69_F1_nD2	A0A044RQ69_F1	afdb	170	3030640
109.4.1.1324	PF08336,PF23558	3997442	A0A0N4U2B0_F1_nD2	A0A0N4U2B0_F1	afdb	165	3104580
109.4.1.1328	PF26034	3893079	E7FBA1_F1_nD2	E7FBA1_F1	afdb	105	2663485
109.4.1.1328	PF26034	3583851	A0A3P7EJD9_F1_nD2	A0A3P7EJD9_F1	afdb	110	3135615
109.4.1.1328	PF26034	4003495	A0A3P7QD24_F1_nD2	A0A3P7QD24_F1	afdb	115	3104801
109.4.1.1328	PF26034	3864325	Q69ZB8_F1_nD2	Q69ZB8_F1	afdb	105	2766519
109.4.1.1328	PF26034	3481768	A0A5K4FEX9_F1_nD2	A0A5K4FEX9_F1	afdb	143	2892555
109.4.1.1328	PF26034	3551630	Q9UPU9_F1_nD2	Q9UPU9_F1	afdb	110	2547448
109.4.1.1328	PF26034	3399321	Q23972_F1_nD2	Q23972_F1	afdb	105	2975600
109.4.1.1328	PF26034	3756764	D4A769_F1_nD2	D4A769_F1	afdb	100	2855943
109.4.1.1328	PF26034	3801564	A0A5S6P9F7_F1_nD2	A0A5S6P9F7_F1	afdb	115	3200929
109.4.1.1328	PF26034	3416522	Q9VJ08_F1_nD2	Q9VJ08_F1	afdb	120	2962224
109.4.1.1328	PF26034	3527703	Q9C0B9_F1_nD2	Q9C0B9_F1	afdb	115	2550052
109.4.1.1328	PF26034	3848522	Q8CBY1_F1_nD2	Q8CBY1_F1	afdb	105	2748174
109.4.1.1328	PF26034	3887820	A0A0R4IUM4_F1_nD2	A0A0R4IUM4_F1	afdb	110	2656582
109.4.1.1328	PF26034	3540064	Q5PRF9_F1_nD2	Q5PRF9_F1	afdb	100	2574775
109.4.1.1328	PF26034	3910822	B0V0Y9_F1_nD1	B0V0Y9_F1	afdb	100	2687146
109.4.1.1328	PF26034	3747933	Q498S6_F1_nD2	Q498S6_F1	afdb	110	2843889
109.4.1.1328	PF26034	3844366	Q80XS6_F1_nD2	Q80XS6_F1	afdb	100	2737971
109.4.1.1328	PF26034	4444404	Q95LV5_nD2	Q95LV5_F1	afdb	105	4055378
109.4.1.1328	PF26034	4603748	Q5FWP2_nD2	Q5FWP2_F1	afdb	110	4214820
109.4.1.1328	PF26034	4522514	B4QMP1_nD2	B4QMP1_F1	afdb	120	4133570
109.4.1.1328	PF26034	4067707	Q0IHW3_nD2	Q0IHW3_F1	afdb	110	3678242
109.4.1.1328	PF26034	4076639	P60320_nD1	P60320_F1	afdb	165	3687179
109.4.1.1328	PF26034	3630440	A0A044RAW9_F1_nD2	A0A044RAW9_F1	afdb	115	3026837
109.4.1.1328	PF26034	4560624	B3NFQ7_nD2	B3NFQ7_F1	afdb	120	4171698
109.4.1.1328	PF26034	4497787	B4HKJ7_nD2	B4HKJ7_F1	afdb	120	4108834
109.4.1.1328	PF26034	3768850	M0R4K3_F1_nD2	M0R4K3_F1	afdb	110	2872845
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3817912	Q9LKV3_F1_nD2	Q9LKV3_F1	afdb	245	2827147
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3680265	A0A1D6LW71_F1_nD1	A0A1D6LW71_F1	afdb	245	2718549
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3342407	A0A0R0LEK3_F1_nD1	A0A0R0LEK3_F1	afdb	335	2505652
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3824769	Q940A6_F1_nD5	Q940A6_F1	afdb	218	2836720
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3336338	I1NA46_F1_nD2	I1NA46_F1	afdb	135	2497753
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3362620	A0A0R0G283_F1_nD2	A0A0R0G283_F1	afdb	115	2532707
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3407909	Q9VJ86_F1_nD1	Q9VJ86_F1	afdb	385	2987401
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3347173	I1K1K5_F1_nD2	I1K1K5_F1	afdb	140	2512140
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3374664	K7LIY1_F1_nD5	K7LIY1_F1	afdb	225	2511588
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3821796	Q9FIT7_F1_nD3	Q9FIT7_F1	afdb	210	2832566
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3803896	Q9FFE3_F1_nD1	Q9FFE3_F1	afdb	340	2807581
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3744597	Q10451_F1_nD1	Q10451_F1	afdb	1030	3441419
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3457424	Q6K7A0_F1_nD4	Q6K7A0_F1	afdb	154	2640704
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3361332	A0A0R0G3T3_F1_nD2	A0A0R0G3T3_F1	afdb	340	2531000
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3371273	K7LSN9_F1_nD3	K7LSN9_F1	afdb	390	2487402
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3803875	Q9LUR2_F1_nD1	Q9LUR2_F1	afdb	500	2807546
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3340216	K7N244_F1_nD5	K7N244_F1	afdb	225	2502807
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	4021345	A0A175VR68_F1_nD4	A0A175VR68_F1	afdb	110	3226911
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3383058	A0A0R0FEW2_F1_nD1	A0A0R0FEW2_F1	afdb	160	2448246
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	4807457	e6xywBG02	6xyw_BG	pdb	147	4413565
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3313281	I1M9X9_F1_nD1	I1M9X9_F1	afdb	150	2467581
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3375653	A0A0R0GQA3_F1_nD4	A0A0R0GQA3_F1	afdb	150	2518700
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3346114	A0A0R0HHB8_F1_nD1	A0A0R0HHB8_F1	afdb	375	2510766
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3651866	A0A1D6F1C0_F1_nD2	A0A1D6F1C0_F1	afdb	460	2702922
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3637361	C1GVL6_F1_nD3	C1GVL6_F1	afdb	155	3343652
109.4.1.1330	PF12854,PF13041,PF13812,PF17177	3442305	Q0J8W3_F1_nD4	Q0J8W3_F1	afdb	405	2620261
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3682274	A0A1D6GJX6_F1_nD2	A0A1D6GJX6_F1	afdb	340	2695002
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3364252	K7K0U5_F1_nD2	K7K0U5_F1	afdb	320	2534881
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3331451	A0A0R0IYV3_F1_nD3	A0A0R0IYV3_F1	afdb	165	2491386
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3333880	A0A0R0JKI3_F1_nD2	A0A0R0JKI3_F1	afdb	345	2494544
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3655264	A0A1D6EDA4_F1_nD3	A0A1D6EDA4_F1	afdb	180	2707501
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3818653	Q9LR72_F1_nD3	Q9LR72_F1	afdb	210	2828179
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3454495	A0A0N7KCI8_F1_nD3	A0A0N7KCI8_F1	afdb	275	2636800
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3377520	K7K445_F1_nD3	K7K445_F1	afdb	275	2531187
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3328096	I1N4G1_F1_nD3	I1N4G1_F1	afdb	240	2487056
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3344040	I1MRF8_F1_nD3	I1MRF8_F1	afdb	280	2508080
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3337013	A0A0R0IVD4_F1_nD1	A0A0R0IVD4_F1	afdb	685	2498622
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3823132	Q1PFQ9_F1_nD3	Q1PFQ9_F1	afdb	200	2834448
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	4888141	e9kfxA1	9kfx_A	pdb	472	4492347
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	4902748	e9kfxB1	9kfx_B	pdb		4506954
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	4902750	e9kfyA1	9kfy_A	pdb		4506956
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3353073	I1LN35_F1_nD2	I1LN35_F1	afdb	240	2519905
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3813373	O23337_F1_nD1	O23337_F1	afdb	585	2820805
109.4.1.1331	PF01535,PF13041,PF17177,PF20431	3805406	Q9ZQ74_F1_nD4	Q9ZQ74_F1	afdb	165	2809685
