domain_id,sequence_length,f_group_id,t_group_id,h_group_id,f_name,fgroup_median,fgroup_stddev,ratio_to_median,z_score,is_discontinuous,range_definition,source,anomaly_type
E9Q271_F1_nD2,705,5.1.4.36,5.1.4,5.1,MMS1_N,355.0,109.426324825571,1.9859154929577465,3.198499086558111,True,"1-35,391-750,1011-1320",AFDB,too_long
A0A3Q0KRN3_F1_nD2,690,5.1.4.2,5.1.4,5.1,"WD40,HELP",325.0,114.34585640748914,2.123076923076923,3.192070193599898,False,361-1050,AFDB,too_long
Q05AM5_F1_nD2,455,5.1.3.2,5.1.3,5.1,Ldl_recept_b,285.0,53.35974654281193,1.5964912280701755,3.185922179439224,True,"1-10,376-820",AFDB,too_long
A0A1C1CPS1_F1_nD3,365,5.1.4.51,5.1.4,5.1,BNR_4,479.0,35.89014577990126,0.7620041753653445,-3.1763593466327134,False,506-870,AFDB,too_short
Q5BDG7_nD1,775,5.1.4.16,5.1.4,5.1,CPSF_A,380.0,124.357393848634,2.039473684210526,3.1763290285802244,True,"6-45,66-170,211-430,486-540,896-1250",AFDB,too_long
Q5A852_F1_nD1,680,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.9710144927536233,3.1722868749099464,True,"1-220,241-700",AFDB,too_long
Q9C1X1_F1_nD1,680,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.9710144927536233,3.1722868749099464,True,"6-220,241-705",AFDB,too_long
A0A175VRN6_F1_nD1,680,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.9710144927536233,3.1722868749099464,False,1-680,AFDB,too_long
A0A0A2VKA1_F1_nD2,609,5.1.4.48,5.1.4,5.1,BBS1,330.0,87.99917928910222,1.8454545454545455,3.170484114214361,True,"11-45,126-150,396-560,606-989",AFDB,too_long
C7J3E3_F1_nD1,225,5.1.4.15,5.1.4,5.1,RPE65,497.0,85.98328449058322,0.45271629778672035,-3.163405557388182,False,1-225,AFDB,too_short
C7J9V5_F1_nD1,30,5.1.3.8,5.1.3,5.1,Arylesterase,349.0,100.917792521723,0.08595988538681948,-3.1609886822616917,False,6-35,AFDB,too_short
A0A1C1D0E0_F1_nD1,760,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,2.0821917808219177,3.1588737473913797,True,"1-485,516-790",AFDB,too_long
A1C6X5_nD1,760,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,2.0821917808219177,3.1588737473913797,True,"1-485,521-795",AFDB,too_long
Q2GVT8_nD1,760,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,2.0821917808219177,3.1588737473913797,True,"1-480,511-790",AFDB,too_long
Q9NQW1_F1_nD1,760,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,2.0821917808219177,3.1588737473913797,True,"6-505,536-795",AFDB,too_long
A0A0R0II28_F1_nD1,113,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,0.3704918032786885,-3.157336385232168,True,"66-80,121-218",AFDB,too_short
P34504_F1_nD3,59,5.1.4.37,5.1.4,5.1,Nup160,500.5,139.918996616025,0.11788211788211789,-3.155397127465069,False,1152-1210,AFDB,too_short
A0A077ZIF4_F1_nD1,40,5.1.4.42,5.1.4,5.1,Kelch_4,329.0,91.62241983320433,0.12158054711246201,-3.1542498061731528,False,6-45,AFDB,too_short
C1GWC7_F1_nD1,700,5.1.4.36,5.1.4,5.1,MMS1_N,355.0,109.426324825571,1.971830985915493,3.1528062424644236,True,"1-685,791-805",AFDB,too_long
Q54UB2_F1_nD1,25,5.1.4.62,5.1.4,5.1,PROPPIN,350.0,103.41523946104955,0.07142857142857142,-3.1426702843192507,False,356-380,AFDB,too_short
A0A0P0X4K4_F1_nD1,25,5.1.4.62,5.1.4,5.1,PROPPIN,350.0,103.41523946104955,0.07142857142857142,-3.1426702843192507,False,11-35,AFDB,too_short
A0A0R0G6A6_F1_nD1,178,5.1.10.1,5.1.10,5.1,DUF6849,80.0,31.228757791657305,2.225,3.13813314810045,True,"66-80,121-249,292-325",AFDB,too_long
Q0IN41_F1_nD2,55,5.1.3.9,5.1.3,5.1,OLF,260.0,65.37115139382948,0.21153846153846154,-3.135939869943156,False,106-160,AFDB,too_short
A0A0D2GI20_F1_nD7,675,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.9565217391304348,3.124939309612783,True,"931-1245,1276-1635",AFDB,too_long
A0A0R0F988_F1_nD1,115,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,0.3770491803278688,-3.124447464552666,False,11-125,AFDB,too_short
K7L1X8_F1_nD1,115,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,0.3770491803278688,-3.124447464552666,False,106-220,AFDB,too_short
Q6Z423_F1_nD1,115,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,0.3770491803278688,-3.124447464552666,True,"61-70,101-205",AFDB,too_short
A0A0N7KJL2_F1_nD2,115,5.1.3.6,5.1.3,5.1,Kelch_1,305.0,60.810752030744325,0.3770491803278688,-3.124447464552666,False,71-185,AFDB,too_short
B9FXD9_F1_nD1,75,5.1.3.35,5.1.3,5.1,Neuraminidase,244.0,54.09219095058627,0.3073770491803279,-3.1242957075704902,False,1-75,AFDB,too_short
C0NCW5_F1_nD1,755,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,2.0684931506849313,3.118888003753514,True,"6-485,531-805",AFDB,too_long
Q4DTI7_F1_nD1,755,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,2.0684931506849313,3.118888003753514,False,21-775,AFDB,too_long
Q5R4F4_nD1,755,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,2.0684931506849313,3.118888003753514,True,"1-515,551-790",AFDB,too_long
A0A0P0XBP5_F1_nD1,25,5.1.5.5,5.1.5,5.1,"DPPIV_N,DPPIV_rep",469.0,142.47849444257,0.053304904051172705,-3.116259767743172,False,46-70,AFDB,too_short
A0A3Q0KUB5_F1_nD1,175,5.1.4.12,5.1.4,5.1,Sema,474.0,95.98023039887183,0.3691983122362869,-3.1152248620098595,False,46-220,AFDB,too_short
C7J118_F1_nD1,200,5.1.4.7,5.1.4,5.1,RCC1,390.0,61.087982047603546,0.5128205128205128,-3.1102680696170353,False,11-210,AFDB,too_short
P07834_F1_nD1,30,5.1.12.0,5.1.12,5.1,,287.5,82.81085183560405,0.10434782608695652,-3.1094958485777746,False,56-85,AFDB,too_short
Q9H0X4_F1_nD1,25,5.1.5.7,5.1.5,5.1,PQQ,502.0,153.428667013786,0.049800796812749,-3.1089366106344403,False,46-70,AFDB,too_short
A0A5A4YQ91_F1_nD1,25,5.1.5.7,5.1.5,5.1,PQQ,502.0,153.428667013786,0.049800796812749,-3.1089366106344403,False,16-40,AFDB,too_short
Q7YU01_F1_nD14,25,5.1.5.7,5.1.5,5.1,PQQ,502.0,153.428667013786,0.049800796812749,-3.1089366106344403,False,1021-1045,AFDB,too_short
Q54P52_F1_nD5,25,5.1.5.7,5.1.5,5.1,PQQ,502.0,153.428667013786,0.049800796812749,-3.1089366106344403,False,441-465,AFDB,too_short
O62040_F1_nD2,25,5.1.5.7,5.1.5,5.1,PQQ,502.0,153.428667013786,0.049800796812749,-3.1089366106344403,False,251-275,AFDB,too_short
P30639_F1_nD1,510,5.1.3.14,5.1.3,5.1,DUF346,370.0,45.04202830385739,1.3783783783783783,3.108208161842712,False,26-535,AFDB,too_long
I1LQW9_F1_nD1,29,5.1.4.62,5.1.4,5.1,PROPPIN,350.0,103.41523946104955,0.08285714285714285,-3.1039912654353214,False,77-105,AFDB,too_short
Q5ABU8_F1_nD2,570,5.1.2.7,5.1.2,5.1,Glyco_hydro_130,335.0,75.71233431251349,1.7014925373134329,3.1038535812408568,False,66-635,AFDB,too_long
I1JZH1_F1_nD2,28,5.1.5.5,5.1.5,5.1,"DPPIV_N,DPPIV_rep",469.0,142.47849444257,0.05970149253731343,-3.095203958501664,False,396-423,AFDB,too_short
A0A0P0WDQ5_F1_nD1,30,5.1.3.4,5.1.3,5.1,WD40,335.0,98.89608311965776,0.08955223880597014,-3.084045296626865,False,156-185,AFDB,too_short
A0A0R0IAT7_F1_nD1,30,5.1.5.5,5.1.5,5.1,"DPPIV_N,DPPIV_rep",469.0,142.47849444257,0.06396588486140725,-3.0811667523406587,False,61-90,AFDB,too_short
Q552B4_F1_nD1,30,5.1.5.5,5.1.5,5.1,"DPPIV_N,DPPIV_rep",469.0,142.47849444257,0.06396588486140725,-3.0811667523406587,False,181-210,AFDB,too_short
K0F075_F1_nD4,670,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.9420289855072463,3.0775917443156198,True,"461-525,546-1150",AFDB,too_long
A0A0R0IFT5_F1_nD1,670,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.9420289855072463,3.0775917443156198,True,"16-440,466-510,531-720,756-765",AFDB,too_long
Q08226_F1_nD1,30,5.1.5.7,5.1.5,5.1,PQQ,502.0,153.428667013786,0.05976095617529881,-3.076348176560704,False,206-235,AFDB,too_short
P25574_F1_nD2,30,5.1.5.7,5.1.5,5.1,PQQ,502.0,153.428667013786,0.05976095617529881,-3.076348176560704,False,721-750,AFDB,too_short
A0A0R0L847_F1_nD1,160,5.1.3.27,5.1.3,5.1,Kelch_4,345.0,60.289572252313874,0.463768115942029,-3.0685240098531272,True,"26-130,331-385",AFDB,too_short
A0A0P0XMR7_F1_nD1,60,5.1.3.9,5.1.3,5.1,OLF,260.0,65.37115139382948,0.23076923076923078,-3.05945353165186,False,106-165,AFDB,too_short
A0A5K4EEF5_F1_nD1,705,5.1.4.0,5.1.4,5.1,,345.0,117.924014957943,2.0434782608695654,3.0528132893744515,True,"1-655,676-725",AFDB,too_long
U7PTE9_F1_nD2,35,5.1.12.0,5.1.12,5.1,,287.5,82.81085183560405,0.12173913043478261,-3.049117288411216,False,76-110,AFDB,too_short
O75037_F1_nD5,35,5.1.12.0,5.1.12,5.1,,287.5,82.81085183560405,0.12173913043478261,-3.049117288411216,False,1066-1100,AFDB,too_short
A0A0R0H5M5_F1_nD1,175,5.1.10.1,5.1.10,5.1,DUF6849,80.0,31.228757791657305,2.1875,3.0420678476483958,True,"66-85,121-245,291-320",AFDB,too_long
A0A0P0X576_F1_nD1,220,5.1.4.11,5.1.4,5.1,Clathrin_propel,330.0,36.18362711532116,0.6666666666666666,-3.0400490157998266,False,1-220,AFDB,too_short
A0A0D2ESZ9_F1_nD1,745,5.1.5.1,5.1.5,5.1,WD40,365.0,125.044567015758,2.041095890410959,3.038916516477783,True,"1-470,521-795",AFDB,too_long
Q57852_F1_nD1,650,5.1.4.65,5.1.4,5.1,APH-like_N,314.5,110.44021801299,2.066772655007949,3.037842608754525,True,"21-645,666-690",AFDB,too_long
A0A0R0F4T2_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
Q7JR82_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,481-505,AFDB,too_short
Q55DX7_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,486-510,AFDB,too_short
P32330_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,36-60,AFDB,too_short
A0A5K4EZ40_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,336-360,AFDB,too_short
M0R2J8_F1_nD12,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1591-1615,AFDB,too_short
Q6P1M3_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,941-965,AFDB,too_short
U7PLY2_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,41-65,AFDB,too_short
A0A0P0X1T5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
A0A5K4EU92_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,91-115,AFDB,too_short
A0A077Z6Z2_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,21-45,AFDB,too_short
A0A0P0VLF8_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
U7PQI4_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,91-115,AFDB,too_short
Q9C0C7_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,721-745,AFDB,too_short
Q54P10_F1_nD5,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,291-315,AFDB,too_short
P40968_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,21-45,AFDB,too_short
K7MYI3_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,6-30,AFDB,too_short
C0NLW5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
Q55EH5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,21-45,AFDB,too_short
Q04693_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,896-920,AFDB,too_short
A0A0R0H817_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,106-130,AFDB,too_short
G4VPU8_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,6-30,AFDB,too_short
G4M0H3_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,26-50,AFDB,too_short
I1K0F5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
I1N631_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,336-360,AFDB,too_short
Q54CB5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,31-55,AFDB,too_short
P43601_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,386-410,AFDB,too_short
I1JEU4_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,31-55,AFDB,too_short
O15213_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,521-545,AFDB,too_short
A0A0P0XKM1_F1_nD4,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,851-875,AFDB,too_short
A0A0P0XLT0_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,26-50,AFDB,too_short
K7K6E4_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,31-55,AFDB,too_short
K0FDW0_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,11-35,AFDB,too_short
Q86AD8_F1_nD5,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,846-870,AFDB,too_short
Q6K4M9_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,41-65,AFDB,too_short
A0A077ZBQ2_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,11-35,AFDB,too_short
Q9W091_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,76-100,AFDB,too_short
Q09990_F1_nD4,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,631-655,AFDB,too_short
Q9W4H9_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
C0NEB7_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,446-470,AFDB,too_short
O95970_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,11-35,AFDB,too_short
Q552B8_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,956-980,AFDB,too_short
A0A0R0F241_F1_nD4,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1036-1060,AFDB,too_short
Q54K20_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,16-40,AFDB,too_short
A0A5K4F2D3_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,346-370,AFDB,too_short
A3FPI5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
I1JYE3_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,416-440,AFDB,too_short
A0A0R0GVC5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,16-40,AFDB,too_short
U7PRH4_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,6-30,AFDB,too_short
A0A077YUQ7_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
Q8TBB5_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,381-405,AFDB,too_short
A0A5K4EU92_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,51-75,AFDB,too_short
B9G9S5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,126-150,AFDB,too_short
I1J8Q7_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,656-680,AFDB,too_short
U7Q5V2_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,771-795,AFDB,too_short
Q8TBB5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,11-35,AFDB,too_short
Q652L2_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,526-550,AFDB,too_short
Q5ZA32_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
U7PLH4_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,111-135,AFDB,too_short
U7PMG5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
Q54WL4_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,801-825,AFDB,too_short
I1KJQ5_F1_nD4,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,626-650,AFDB,too_short
U7PPP6_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,True,"21-30,56-70",AFDB,too_short
Q54LB2_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
Q54KM3_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,91-115,AFDB,too_short
A0A077ZE39_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,171-195,AFDB,too_short
I1J5A9_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,416-440,AFDB,too_short
A0A0R0JFR6_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,26-50,AFDB,too_short
Q69U01_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
U7PMQ5_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,471-495,AFDB,too_short
Q95XE9_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,71-95,AFDB,too_short
A0A5K4F1I1_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,326-350,AFDB,too_short
Q10LA2_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,66-90,AFDB,too_short
I1KLZ7_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,36-60,AFDB,too_short
A0A3Q0KSS4_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,151-175,AFDB,too_short
K7MBJ7_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
A0A3Q0KU66_F1_nD6,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1106-1130,AFDB,too_short
O16519_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,6-30,AFDB,too_short
Q54K20_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,46-70,AFDB,too_short
Q86AD8_F1_nD6,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,886-910,AFDB,too_short
I1KLV9_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,466-490,AFDB,too_short
Q21025_F1_nD11,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,691-715,AFDB,too_short
A0A3Q0KQ47_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,516-540,AFDB,too_short
A0A0R0GAP4_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,6-30,AFDB,too_short
A0A0R0FHA5_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,341-365,AFDB,too_short
Q6P2C0_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,26-50,AFDB,too_short
O45722_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,56-80,AFDB,too_short
Q55AG0_F1_nD4,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,936-960,AFDB,too_short
A0A0P0XF96_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,11-35,AFDB,too_short
P18851_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,1-25,AFDB,too_short
Q04727_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,31-55,AFDB,too_short
Q54NW5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,201-225,AFDB,too_short
K7KR54_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,46-70,AFDB,too_short
C0NDL5_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,11-35,AFDB,too_short
A0A077Z4A8_F1_nD4,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,961-985,AFDB,too_short
Q6ZMI3_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,16-40,AFDB,too_short
K7MG46_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,406-430,AFDB,too_short
Q5RFQ4_nD1,665,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,1.9275362318840579,3.030244179018456,True,"6-605,636-690,786-795",AFDB,too_long
K0EZ07_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,216-240,AFDB,too_short
Q9VV99_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,36-60,AFDB,too_short
Q6ETM2_F1_nD1,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,16-40,AFDB,too_short
Q55DE8_F1_nD3,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,846-870,AFDB,too_short
C0NMQ9_F1_nD2,25,5.1.4.1,5.1.4,5.1,WD40,345.0,105.602050889395,0.07246376811594203,-3.030244179018456,False,281-305,AFDB,too_short
